pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,target
16.36,10,6,5,-0.406737,-0.913545,7.2,1007.1,23.51
16.31,10,6,6,-1.658075,-1.118386,7.5,1007.3,24.72
17.29,10,6,7,-1.258641,-1.554292,8.1,1007.4,21.5
17.65,10,6,8,-0.601815,-0.798636,8.6,1007.6,16.59
15.68,10,6,9,-1.658075,-1.118386,8.9,1007.8,14.83
15.72,10,6,10,-2.761515,-1.172193,9.2,1007.8,11.04
13.76,10,6,11,-2.487113,-1.677579,9.7,1007.6,10.05
16.34,10,6,12,-2.598076,-1.5,9.8,1007.2,10.79
18.4,10,6,13,-0.907981,-1.782013,9.8,1006.9,10.46
18.77,10,6,14,-0.618034,-1.902113,9.7,1006.6,11.14
23.22,10,6,15,-1.0,-1.732051,9.5,1006.6,11.78
26.6,10,6,16,-0.207912,-0.978148,9.0,1006.8,12.09
30.02,10,6,17,-0.45399,-0.891007,8.5,1006.8,15.96
29.94,10,6,18,-0.515038,-0.857167,8.4,1006.6,20.26
32.5,10,6,19,-0.544639,-0.838671,8.4,1006.6,20.22
35.22,10,6,20,-0.829038,-0.559193,8.3,1006.8,20.04
34.2,10,6,21,-0.559193,-0.829038,7.3,1006.8,10.6
29.31,10,6,22,-0.642788,-0.766044,6.4,1006.8,20.44
23.34,10,6,23,-1.677341,-1.089278,7.2,1006.7,9.98
19.98,10,0,0,-0.809017,-0.587785,7.0,1007.0,7.11
19.23,10,0,1,-2.819078,-1.02606,7.9,1007.0,7.35
19.54,10,0,2,-2.897777,-0.776457,8.0,1007.0,7.35
21.52,10,0,3,-2.944882,-0.572427,7.5,1007.0,9.41
24.49,10,0,4,-2.910887,-0.725766,7.1,1007.4,9.24
23.51,10,0,5,-1.989044,-0.209057,6.8,1007.9,10.18
24.72,10,0,6,-1.891037,-0.651136,6.8,1008.5,9.67
21.5,10,0,7,-3.961072,-0.556692,8.1,1009.1,11.38
16.59,10,0,8,-4.95134,0.695866,8.8,1009.6,16.27
14.83,10,0,9,-3.997563,0.139598,9.9,1009.8,18.07
11.04,10,0,10,-4.972609,0.522642,10.8,1010.0,20.15
10.05,10,0,11,-4.980973,0.435779,11.2,1009.9,23.03
10.79,10,0,12,-5.92613,0.938607,11.7,1010.0,21.74
10.46,10,0,13,-3.970185,-0.487477,11.6,1009.9,19.78
11.14,10,0,14,-4.98782,0.348782,11.2,1010.2,19.66
11.78,10,0,15,-2.897777,0.776457,9.6,1010.3,20.41
12.09,10,0,16,-1.998782,-0.069799,9.9,1010.6,21.56
15.96,10,0,17,-1.43868,-1.389317,9.8,1010.8,22.9
20.26,10,0,18,-0.788011,-0.615661,9.7,1011.0,20.76
20.22,10,0,19,-1.867161,-0.716736,9.7,1011.3,23.66
20.04,10,0,20,-1.797588,-0.876742,9.6,1011.2,21.6
10.6,10,0,21,-0.669131,-0.743145,9.4,1011.4,20.51
20.44,10,0,22,-2.92311,-0.674853,9.4,1011.6,18.63
9.98,10,0,23,-2.992692,-0.209269,9.2,1011.7,17.17
7.11,10,1,0,-1.975377,0.312869,9.2,1011.8,16.28
7.35,10,1,1,2.836556,0.976704,7.6,1012.0,15.94
7.35,10,1,2,2.999543,-0.052357,7.4,1011.7,15.04
9.41,10,1,3,2.983566,0.313585,7.4,1012.0,14.72
9.24,10,1,4,2.836556,-0.976704,7.3,1011.9,13.74
10.18,10,1,5,1.797588,-0.876742,7.3,1012.0,12.91
9.67,10,1,6,1.782013,-0.907981,7.4,1012.2,12.03
11.38,10,1,7,1.658075,-1.118386,7.9,1012.3,11.52
16.27,10,1,8,1.597271,-1.20363,8.5,1012.1,12.63
18.07,10,1,9,1.658075,-1.118386,9.8,1012.1,11.56
20.15,10,1,10,1.576022,-1.231323,11.2,1011.7,11.97
23.03,10,1,11,1.338261,-1.48629,12.9,1011.2,11.33
21.74,10,1,12,0.876742,-1.797588,13.5,1010.7,11.18
19.78,10,1,13,0.544639,-0.838671,14.2,1009.8,11.8
19.66,10,1,14,1.285575,-1.532089,14.3,1009.0,10.1
20.41,10,1,15,0.601815,-0.798636,12.7,1009.1,10.51
21.56,10,1,16,1.677341,-1.089278,12.0,1008.8,10.49
22.9,10,1,17,2.331438,-1.887961,11.2,1008.4,10.8
20.76,10,1,18,1.554292,-1.258641,10.4,1008.1,11.88
23.66,10,1,19,1.338261,-1.48629,10.4,1007.4,13.02
21.6,10,1,20,1.363997,-1.462707,10.4,1007.0,12.94
20.51,10,1,21,1.414214,-1.414214,10.0,1006.7,12.44
18.63,10,1,22,0.845237,-1.812616,9.6,1005.8,12.35
17.17,10,1,23,0.716736,-1.867161,9.5,1005.3,12.03
16.28,10,2,0,0.241922,-0.970296,9.5,1004.8,12.68
15.94,10,2,1,0.584743,-1.91261,10.2,1003.9,12.95
15.04,10,2,2,-0.312869,-1.975377,10.7,1003.3,14.2
14.72,10,2,3,0.449902,-1.94874,10.0,1002.7,15.89
13.74,10,2,4,-0.209057,-1.989044,10.2,1002.0,17.26
12.91,10,2,5,0.312869,-1.975377,10.8,1001.3,18.52
12.03,10,2,6,-0.517638,-1.931852,11.3,1001.0,18.21
11.52,10,2,7,-1.720729,-2.457456,12.0,1000.8,18.54
12.63,10,2,8,-1.315113,-2.696382,13.4,1000.4,18.15
11.56,10,2,9,-1.267855,-2.718923,15.0,999.8,18.9
11.97,10,2,10,-1.633917,-2.516012,16.3,999.4,19.71
11.33,10,2,11,-2.178556,-3.354682,17.5,998.7,17.61
11.18,10,2,12,-1.315113,-2.696382,18.5,997.8,14.0
11.8,10,2,13,-0.976704,-2.836556,19.0,996.8,11.24
10.1,10,2,14,0.052357,-2.999543,18.7,995.8,11.37
10.51,10,2,15,0.104672,-1.997259,18.0,995.7,21.65
10.49,10,2,16,0.104698,-2.998172,17.5,994.7,26.82
10.8,10,2,17,-0.365608,-2.977638,17.8,994.7,12.64
11.88,10,2,18,-0.174311,-1.992389,17.4,994.3,9.45
13.02,10,2,19,0.139513,-1.995128,16.4,993.7,9.87
12.94,10,2,20,0.052357,-2.999543,16.0,992.9,8.3
12.44,10,2,21,-0.674853,-2.92311,15.8,992.7,6.22
12.35,10,2,22,-0.520945,-2.954423,15.6,992.3,3.83
12.03,10,2,23,-0.449902,-1.94874,15.0,992.1,4.48
12.68,10,3,0,0.052357,-2.999543,14.7,991.8,2.66
12.95,10,3,1,-0.347296,-1.969616,14.5,991.0,2.21
14.2,10,3,2,-0.623735,-2.934443,14.1,990.4,2.84
15.89,10,3,3,-0.104698,-2.998172,13.8,989.6,3.75
17.26,10,3,4,1.545114,-2.571502,13.4,988.4,4.92
18.52,10,3,5,0.572427,-2.944882,13.6,987.7,5.28
18.21,10,3,6,1.118386,-1.658075,13.7,987.1,6.39
18.54,10,3,7,-0.469303,-2.963065,14.4,986.8,6.99
18.15,10,3,8,-1.315113,-2.696382,14.8,986.6,7.36
18.9,10,3,9,-1.267855,-2.718923,13.7,986.5,7.7
19.71,10,3,10,0.725766,-2.910887,12.5,985.2,8.04
17.61,10,3,11,1.039558,-4.890738,13.8,984.1,7.28
14.0,10,3,12,0.06981,-3.999391,15.2,983.0,6.78
11.24,10,3,13,-2.191856,-4.49397,16.4,982.9,7.41
11.37,10,3,14,-2.53571,-5.437847,16.9,983.1,7.25
21.65,10,3,15,-4.596267,-3.856726,17.0,983.4,7.15
26.82,10,3,16,-10.759624,-2.287029,15.7,985.5,7.4
12.64,10,3,17,-11.817693,-2.083778,14.3,987.5,8.41
9.45,10,3,18,-5.673111,-1.953409,13.1,988.8,7.06
9.87,10,3,19,-2.972579,-2.676522,12.6,989.3,7.17
8.3,10,3,20,-2.331438,-1.887961,11.9,989.5,5.22
6.22,10,3,21,-0.68404,-1.879385,11.1,989.3,3.67
3.83,10,3,22,-2.178556,-3.354682,11.4,989.0,5.04
4.48,10,3,23,-4.596267,-3.856726,11.6,989.1,3.93
2.66,10,4,0,-6.694133,-2.046602,11.8,989.8,3.7
2.21,10,4,1,-3.782074,-1.302273,9.0,991.0,4.24
2.84,10,4,2,-6.728832,-1.929461,8.6,992.1,4.0
3.75,10,4,3,-5.563103,-2.24764,8.6,992.6,4.05
4.92,10,4,4,-6.61863,-2.278977,8.3,993.5,5.19
5.28,10,4,5,-4.455033,-2.269952,7.3,994.1,5.68
6.39,10,4,6,-4.531539,-2.113091,7.0,994.9,6.44
6.99,10,4,7,-3.392192,-2.119677,7.7,995.6,7.83
7.36,10,4,8,-6.577848,-2.394141,8.3,996.0,7.38
7.7,10,4,9,-4.330127,-2.5,9.2,996.5,8.61
8.04,10,4,10,-4.330127,-2.5,9.8,996.4,8.71
7.28,10,4,11,-5.437847,-2.53571,10.3,996.0,9.39
6.78,10,4,12,-3.940054,-3.078307,10.8,995.9,8.63
7.41,10,4,13,-3.276608,-2.294306,10.3,995.7,9.3
7.25,10,4,14,-2.972579,-2.676522,10.1,995.5,4.81
7.15,10,4,15,-4.24024,-2.649596,9.6,995.0,3.85
7.4,10,4,16,-2.351141,-3.236068,10.0,994.9,3.9
8.41,10,4,17,-3.715724,-3.345653,10.2,994.8,4.13
7.06,10,4,18,-6.443534,-2.735118,9.8,995.0,6.33
7.17,10,4,19,-3.993178,-3.009075,9.0,995.0,6.87
5.22,10,4,20,-4.635919,-1.873033,9.2,995.2,7.38
3.67,10,4,21,-6.61863,-2.278977,6.6,996.1,9.04
5.04,10,4,22,-6.694133,-2.046602,6.8,996.7,9.52
3.93,10,4,23,-5.821774,-1.451531,6.8,997.5,9.51
3.7,10,5,0,-4.727593,-1.627841,6.2,998.3,11.67
4.24,10,5,1,-5.868886,-1.24747,6.3,999.0,12.6
4.0,10,5,2,-5.706339,-1.854102,6.2,999.4,12.82
4.05,10,5,3,-5.84622,-1.349706,5.7,1000.1,15.9
5.19,10,5,4,-5.795555,-1.552914,5.7,1000.4,18.85
5.68,10,5,5,-4.781524,-1.461859,5.8,1001.5,19.79
6.44,10,5,6,-5.821774,-1.451531,6.1,1001.9,18.59
7.83,10,5,7,-5.737829,-1.75423,6.2,1002.7,18.05
7.38,10,5,8,-5.737829,-1.75423,6.5,1003.3,18.1
8.61,10,5,9,-5.76757,-1.653824,6.9,1004.0,20.85
8.71,10,5,10,-5.821774,-1.451531,7.4,1004.7,24.63
9.39,10,5,11,-5.706339,-1.854102,7.5,1005.2,24.75
8.63,10,5,12,-4.698463,-1.710101,7.4,1005.7,21.61
9.3,10,5,13,-4.829629,-1.294095,7.8,1006.3,22.47
4.81,10,5,14,-5.673111,-1.953409,8.5,1006.7,17.27
3.85,10,5,15,-3.89748,0.899804,5.3,1008.1,17.88
3.9,10,5,16,-2.988584,-0.261467,5.0,1008.8,18.66
4.13,10,5,17,-4.890738,-1.039558,5.3,1009.8,25.79
6.33,10,5,18,-3.939231,-0.694593,5.2,1010.8,25.66
6.87,10,5,19,-3.845047,-1.102549,4.7,1011.5,24.72
7.38,10,5,20,-3.984779,-0.348623,4.2,1012.5,26.96
9.04,10,5,21,-1.980536,-0.278346,4.1,1013.3,25.3
9.52,10,5,22,-2.970804,-0.417519,4.3,1014.1,22.74
9.51,10,5,23,-2.963065,-0.469303,4.0,1014.5,22.09
11.67,10,6,0,-2.910887,-0.725766,3.7,1015.2,20.55
12.6,10,6,1,-2.944882,-0.572427,3.2,1015.7,20.73
12.82,10,6,2,-2.963065,-0.469303,3.1,1015.9,21.69
15.9,10,6,3,-1.922523,-0.551275,3.0,1016.5,24.2
18.85,10,6,4,-1.931852,-0.517638,3.2,1017.1,25.32
19.79,10,6,5,-2.983566,-0.313585,3.3,1017.4,24.83
18.59,10,6,6,-1.985092,-0.243739,3.2,1017.8,24.25
18.05,10,6,7,-2.977638,-0.365608,3.2,1018.7,24.84
18.1,10,6,8,-2.0,-0.0,3.4,1019.4,22.65
20.85,10,6,9,-0.312869,-1.975377,3.9,1019.6,19.89
24.63,10,6,10,-1.765895,-0.938943,4.9,1019.9,18.54
24.75,10,6,11,-1.597271,-1.20363,6.5,1019.9,17.16
21.61,10,6,12,-1.554292,-1.258641,7.5,1019.7,15.4
22.47,10,6,13,-1.812616,-0.845237,8.1,1019.5,13.56
17.27,10,6,14,-0.121869,-0.992546,8.6,1019.2,14.84
17.88,10,6,15,-0.017452,-0.999848,7.8,1019.0,15.3
18.66,10,6,16,0.813473,-1.827091,6.1,1018.9,16.18
25.79,10,6,17,0.938943,-1.765895,4.7,1019.0,18.75
25.66,10,6,18,0.798636,-0.601815,3.3,1018.9,21.93
24.72,10,6,19,1.338261,-1.48629,2.5,1018.5,24.5
26.96,10,6,20,0.669131,-0.743145,1.5,1018.5,27.18
25.3,10,6,21,1.618034,-1.175571,1.2,1018.2,33.16
22.74,10,6,22,1.696096,-1.059839,1.6,1018.0,31.27
22.09,10,6,23,1.797588,-0.876742,0.6,1017.7,29.84
20.55,10,0,0,1.732051,-1.0,0.1,1017.7,29.34
20.73,10,0,1,1.749239,-0.969619,0.2,1017.3,27.32
21.69,10,0,2,1.638304,-1.147153,0.0,1016.7,25.08
24.2,10,0,3,1.576022,-1.231323,-0.1,1016.3,27.31
25.32,10,0,4,2.598076,-1.5,-0.1,1016.0,27.41
24.83,10,0,5,2.516012,-1.633917,-0.1,1015.4,27.52
24.25,10,0,6,2.571502,-1.545114,0.2,1015.1,28.64
24.84,10,0,7,2.427051,-1.763356,1.7,1014.9,28.46
22.65,10,0,8,1.928363,-2.298133,4.3,1014.8,24.78
19.89,10,0,9,1.589758,-2.544144,6.4,1014.6,19.5
18.54,10,0,10,3.194542,-2.40726,8.4,1013.9,18.66
17.16,10,0,11,3.064178,-2.57115,10.2,1013.0,18.83
15.4,10,0,12,2.972579,-2.676522,11.3,1012.3,18.34
13.56,10,0,13,2.12132,-2.12132,11.7,1011.7,20.35
14.84,10,0,14,2.40726,-3.194542,11.0,1011.5,22.03
15.3,10,0,15,2.083975,-2.158019,9.5,1010.8,23.75
16.18,10,0,16,2.229434,-2.007392,8.2,1010.4,29.51
18.75,10,0,17,2.229434,-2.007392,7.1,1010.3,33.56
21.93,10,0,18,1.846984,-2.364032,6.8,1010.0,31.23
24.5,10,0,19,1.258641,-1.554292,5.8,1009.6,29.17
27.18,10,0,20,0.707107,-0.707107,4.9,1009.4,25.98
33.16,10,0,21,1.231323,-1.576022,3.9,1009.4,25.4
31.27,10,0,22,0.969619,-1.749239,4.3,1009.2,24.17
29.84,10,0,23,1.846984,-2.364032,3.8,1009.0,24.47
29.34,10,1,0,0.618034,-1.902113,3.6,1008.9,24.15
27.32,10,1,1,0.381618,-1.963254,3.4,1008.7,22.64
25.08,10,1,2,0.529919,-0.848048,1.7,1008.6,23.27
27.31,10,1,3,0.601815,-0.798636,1.5,1008.4,26.06
27.41,10,1,4,0.987688,-0.156434,0.0,1008.5,26.82
27.52,10,1,5,1.554292,-1.258641,0.3,1008.1,28.25
28.64,10,1,6,0.75471,-0.656059,0.8,1008.2,30.29
28.46,10,1,7,0.694658,-0.71934,2.2,1008.7,30.21
24.78,10,1,8,0.618034,-1.902113,7.1,1008.4,27.69
19.5,10,1,9,-2.648843,-1.408415,10.4,1008.3,23.59
18.66,10,1,10,-2.194061,-2.045995,11.5,1008.2,20.3
18.83,10,1,11,-3.564026,-1.815962,11.7,1007.8,16.25
18.34,10,1,12,-1.532089,-1.285575,12.1,1007.4,15.48
20.35,10,1,13,-0.381618,-1.963254,12.3,1007.1,15.27
22.03,10,1,14,-0.174311,-1.992389,11.9,1007.0,16.1
23.75,10,1,15,-0.390731,-0.920505,11.2,1007.2,16.63
29.51,10,1,16,0.312869,-1.975377,9.8,1007.5,16.81
33.56,10,1,17,0.069756,-0.997564,9.6,1007.7,17.26
31.23,10,1,18,-1.118386,-1.658075,10.0,1007.8,18.74
29.17,10,1,19,-2.67302,-1.361971,11.1,1008.0,17.76
25.98,10,1,20,-3.939231,-0.694593,10.4,1008.4,16.79
25.4,10,1,21,-3.91259,-0.831647,9.7,1008.6,14.41
24.17,10,1,22,-3.825219,-1.169487,9.9,1008.7,14.47
24.47,10,1,23,-2.868914,-0.877115,9.9,1009.1,12.91
24.15,10,2,0,-2.934443,-0.623735,9.7,1009.2,12.66
22.64,10,2,1,-1.867161,-0.716736,9.3,1009.3,11.68
23.27,10,2,2,-1.732051,-1.0,8.6,1009.5,10.47
26.06,10,2,3,-0.798636,-0.601815,7.7,1009.6,11.26
26.82,10,2,4,-0.798636,-0.601815,7.6,1010.0,13.92
28.25,10,2,5,-1.312118,-1.509419,6.9,1010.2,17.14
30.29,10,2,6,-0.358368,-0.93358,6.2,1010.5,20.24
30.21,10,2,7,-1.414214,-1.414214,8.0,1011.0,20.25
27.69,10,2,8,-1.059839,-1.696096,9.9,1011.1,18.91
23.59,10,2,9,-2.264129,-1.968177,11.1,1011.2,16.86
20.3,10,2,10,-1.147153,-1.638304,12.6,1010.9,18.32
16.25,10,2,11,-1.658075,-1.118386,13.4,1010.8,16.26
15.48,10,2,12,-3.392192,-2.119677,14.5,1010.6,18.81
15.27,10,2,13,-2.516012,-1.633917,14.2,1010.4,18.28
16.1,10,2,14,-2.67302,-1.361971,14.0,1010.5,20.98
16.63,10,2,15,-1.338261,-1.48629,13.6,1010.0,25.65
16.81,10,2,16,-1.554292,-1.258641,13.1,1010.1,23.4
17.26,10,2,17,-1.462707,-1.363997,12.9,1010.3,29.44
18.74,10,2,18,-1.48629,-1.338261,12.8,1010.7,34.0
17.76,10,2,19,-2.395907,-1.805445,13.1,1010.5,33.51
16.79,10,2,20,-2.194061,-2.045995,12.9,1010.9,41.22
14.41,10,2,21,-2.718923,-1.267855,12.9,1011.1,43.81
14.47,10,2,22,-2.761515,-1.172193,12.5,1011.3,46.85
12.91,10,2,23,-2.85317,-0.927051,12.4,1011.2,48.58
12.66,10,3,0,-2.977638,-0.365608,12.2,1011.4,51.47
11.68,10,3,1,-1.84101,-0.781462,12.2,1011.2,52.34
10.47,10,3,2,-1.765895,-0.938943,12.4,1011.1,52.22
11.26,10,3,3,-1.696096,-1.059839,12.1,1011.1,52.3
13.92,10,3,4,-1.91261,-0.584743,12.1,1011.6,50.32
17.14,10,3,5,-0.798636,-0.601815,12.0,1011.8,47.99
20.24,10,3,6,-1.509419,-1.312118,11.9,1012.3,48.46
20.25,10,3,7,-1.0,-1.732051,12.0,1012.6,44.64
18.91,10,3,8,-1.118386,-1.658075,12.4,1012.6,43.43
16.86,10,3,9,-1.285575,-1.532089,12.9,1012.7,39.48
18.32,10,3,10,-2.194061,-2.045995,13.4,1012.7,37.63
16.26,10,3,11,-0.716736,-1.867161,13.4,1012.8,36.29
18.81,10,3,12,-0.034905,-1.999695,13.2,1012.5,35.4
18.28,10,3,13,1.175571,-1.618034,13.0,1012.2,29.29
20.98,10,3,14,0.907981,-1.782013,12.9,1012.0,23.35
25.65,10,3,15,1.576022,-1.231323,11.5,1011.9,24.59
23.4,10,3,16,1.696096,-1.059839,10.4,1011.7,26.3
29.44,10,3,17,2.487113,-1.677579,9.8,1011.7,28.82
34.0,10,3,18,2.487113,-1.677579,9.4,1011.8,34.4
33.51,10,3,19,1.827091,-0.813473,8.5,1011.5,38.18
41.22,10,3,20,2.623859,-1.454429,8.1,1011.3,37.13
43.81,10,3,21,2.696382,-1.315113,7.1,1011.2,38.32
46.85,10,3,22,2.598076,-1.5,6.7,1010.9,37.94
48.58,10,3,23,2.696382,-1.315113,6.4,1010.6,36.96
51.47,10,4,0,2.85317,-0.927051,5.9,1010.2,37.08
52.34,10,4,1,2.598076,-1.5,6.6,1009.7,37.33
52.22,10,4,2,2.598076,-1.5,5.9,1009.3,38.93
52.3,10,4,3,3.236068,-2.351141,6.0,1009.0,42.86
50.32,10,4,4,3.194542,-2.40726,5.6,1008.7,42.92
47.99,10,4,5,2.045995,-2.194061,5.4,1008.4,45.21
48.46,10,4,6,1.532089,-1.285575,4.9,1008.4,42.63
44.64,10,4,7,1.720729,-2.457456,6.3,1008.7,39.78
43.43,10,4,8,1.589758,-2.544144,7.5,1009.0,36.75
39.48,10,4,9,2.264129,-1.968177,9.5,1008.8,35.8
37.63,10,4,10,2.007392,-2.229434,11.4,1008.7,31.32
36.29,10,4,11,2.331438,-1.887961,13.2,1008.4,26.85
35.4,10,4,12,2.194061,-2.045995,14.4,1007.7,24.48
29.29,10,4,13,3.392192,-2.119677,14.6,1007.2,23.95
23.35,10,4,14,3.392192,-2.119677,14.1,1007.0,24.12
24.59,10,4,15,2.516012,-1.633917,13.0,1006.7,26.35
26.3,10,4,16,2.67302,-1.361971,11.1,1006.7,30.91
28.82,10,4,17,2.364032,-1.846984,10.5,1006.5,34.1
34.4,10,4,18,1.532089,-1.285575,9.8,1006.5,28.98
38.18,10,4,19,2.623859,-1.454429,9.5,1006.4,24.55
37.13,10,4,20,2.598076,-1.5,8.8,1006.2,24.76
38.32,10,4,21,2.364032,-1.846984,8.9,1006.1,24.98
37.94,10,4,22,1.554292,-1.258641,8.4,1005.8,23.81
36.96,10,4,23,2.598076,-1.5,7.7,1005.7,24.21
37.33,10,5,1,1.677341,-1.089278,5.4,1005.7,24.77
38.93,10,5,2,1.576022,-1.231323,6.1,1005.7,24.72
42.86,10,5,3,1.956295,-0.415823,4.8,1005.7,25.31
42.92,10,5,4,1.696096,-1.059839,4.9,1006.0,26.3
45.21,10,5,5,2.67302,-1.361971,4.9,1005.9,25.16
42.63,10,5,6,2.67302,-1.361971,5.0,1005.7,24.76
39.78,10,5,7,2.457456,-1.720729,6.5,1006.0,23.94
36.75,10,5,8,2.623859,-1.454429,8.7,1005.9,21.9
35.8,10,5,9,2.800741,-1.075104,11.3,1005.8,21.44
31.32,10,5,10,3.595176,-1.753485,13.7,1005.4,18.47
26.85,10,5,11,2.718923,-1.267855,15.1,1004.9,17.15
24.48,10,5,12,3.654182,-1.626947,15.9,1004.5,15.97
23.95,10,5,13,4.414738,-2.347358,15.6,1004.0,14.91
24.12,10,5,14,3.276608,-2.294306,15.6,1003.6,16.83
26.35,10,5,15,2.487113,-1.677579,14.2,1003.4,18.84
30.91,10,5,16,4.373099,-2.424048,13.0,1003.0,25.56
34.1,10,5,17,3.276608,-2.294306,12.4,1002.9,26.51
28.98,10,5,18,3.194542,-2.40726,12.1,1002.8,30.79
24.55,10,5,19,3.656769,-3.409992,12.6,1002.5,31.55
24.76,10,5,20,3.88573,-3.146602,11.5,1002.4,32.1
24.98,10,5,21,3.194542,-2.40726,10.7,1002.6,30.29
23.81,10,5,22,1.658075,-1.118386,9.0,1002.8,30.7
24.21,10,5,23,2.516012,-1.633917,8.8,1003.0,29.37
24.77,10,6,1,2.264129,-1.968177,7.5,1003.3,10.46
24.72,10,6,2,1.389317,-1.43868,7.1,1003.4,13.36
25.31,10,6,3,1.696096,-1.059839,6.3,1003.5,19.83
26.3,10,6,4,1.576022,-1.231323,5.5,1003.8,23.85
25.16,10,6,5,1.554292,-1.258641,5.5,1003.8,24.73
24.76,10,6,6,1.462707,-1.363997,5.8,1004.0,26.49
23.94,10,6,7,1.720729,-2.457456,7.9,1004.4,28.77
21.9,10,6,8,1.5,-2.598076,10.3,1004.5,31.93
21.44,10,6,9,1.102549,-3.845047,12.4,1004.5,34.87
18.47,10,6,10,0.877115,-2.868914,14.4,1004.1,31.44
17.15,10,6,11,0.927051,-2.85317,15.5,1003.6,27.97
15.97,10,6,12,1.172193,-2.761515,16.5,1003.2,26.39
14.91,10,6,13,1.315113,-2.696382,17.3,1002.5,30.76
16.83,10,6,14,0.68404,-1.879385,17.4,1002.4,29.14
18.84,10,6,15,1.509419,-1.312118,14.7,1002.3,29.79
25.56,10,6,16,2.67302,-1.361971,13.3,1002.3,31.47
26.51,10,6,17,1.509419,-1.312118,11.9,1002.3,34.89
30.79,10,6,18,1.797588,-0.876742,8.4,1002.1,38.26
31.55,10,6,19,2.571502,-1.545114,10.2,1001.5,42.41
32.1,10,6,20,3.428669,-2.060152,9.6,1001.0,44.23
30.29,10,6,21,3.354682,-2.178556,9.3,1000.4,45.57
30.7,10,6,22,3.31615,-2.236772,9.0,1000.0,47.78
29.37,10,6,23,3.464102,-2.0,8.0,999.5,50.25
16.14,11,0,0,3.354682,-2.178556,7.2,999.0,41.48
10.46,11,0,1,3.236068,-2.351141,6.7,998.6,37.08
13.36,11,0,2,2.298133,-1.928363,5.7,998.1,39.26
19.83,11,0,3,2.487113,-1.677579,4.9,997.6,53.59
23.85,11,0,4,2.623859,-1.454429,4.4,997.3,45.46
24.73,11,0,5,3.354682,-2.178556,4.3,996.8,40.9
26.49,11,0,6,3.428669,-2.060152,4.2,996.8,37.65
28.77,11,0,7,3.276608,-2.294306,5.5,996.8,35.06
31.93,11,0,8,4.045085,-2.938926,7.5,996.6,33.29
34.87,11,0,9,4.145188,-2.795965,9.3,996.1,32.83
31.44,11,0,10,4.531539,-2.113091,10.7,995.8,30.53
27.97,11,0,11,4.567727,-2.033683,11.9,995.2,30.08
26.39,11,0,12,4.145188,-2.795965,13.0,994.8,29.4
30.76,11,0,13,4.145188,-2.795965,13.3,994.6,30.16
29.14,11,0,14,3.276608,-2.294306,13.1,994.3,30.57
29.79,11,0,15,2.331438,-1.887961,11.9,994.4,25.35
31.47,11,0,16,2.571502,-1.545114,10.3,994.5,23.04
34.89,11,0,17,2.623859,-1.454429,9.5,994.6,21.43
38.26,11,0,18,2.740636,-1.22021,8.2,994.4,21.54
42.41,11,0,19,3.782074,-1.302273,7.0,994.3,20.32
44.23,11,0,20,3.595176,-1.753485,7.1,994.1,20.64
45.57,11,0,21,3.625231,-1.690473,6.3,994.0,22.03
47.78,11,0,22,2.696382,-1.315113,5.5,993.7,22.69
50.25,11,0,23,3.845047,-1.102549,4.3,993.1,48.07
41.48,11,1,0,3.734322,-1.433472,3.7,992.8,44.74
37.08,11,1,1,2.740636,-1.22021,3.3,992.5,42.24
39.26,11,1,2,2.781552,-1.12382,2.6,991.8,42.99
53.59,11,1,3,2.487113,-1.677579,2.6,991.8,44.63
45.46,11,1,4,3.881183,-0.967688,2.6,991.3,45.82
40.9,11,1,5,2.868914,-0.877115,1.4,991.0,49.32
37.65,11,1,6,1.462707,-1.363997,2.2,991.2,51.31
35.06,11,1,7,3.682019,-1.562925,3.6,991.0,52.79
33.29,11,1,8,3.654182,-1.626947,5.0,991.0,51.13
32.83,11,1,9,3.236068,-2.351141,7.3,990.9,37.88
30.53,11,1,10,2.045995,-2.194061,8.8,990.6,31.38
30.08,11,1,11,4.330127,-2.5,9.5,989.9,30.9
29.4,11,1,12,3.276608,-2.294306,9.5,990.0,29.46
30.16,11,1,13,1.43868,-1.389317,9.6,990.2,29.93
30.57,11,1,14,0.813473,-1.827091,8.2,990.3,30.4
25.35,11,1,15,1.887961,-2.331438,7.5,990.3,40.62
21.43,11,1,17,2.781552,-1.12382,7.1,990.3,30.92
21.54,11,1,18,2.571502,-1.545114,6.4,990.4,31.18
20.32,11,1,19,2.364032,-1.846984,6.0,990.2,31.08
20.64,11,1,20,2.487113,-1.677579,5.8,990.5,29.85
22.03,11,1,21,1.576022,-1.231323,5.8,990.7,31.58
22.69,11,1,22,1.509419,-1.312118,5.8,990.6,32.35
48.07,11,1,23,0.907981,-1.782013,5.9,990.5,70.31
44.74,11,2,0,-0.121869,-0.992546,6.0,990.5,58.6
42.24,11,2,1,-0.017452,-0.999848,6.4,990.5,60.2
42.99,11,2,2,-0.669131,-0.743145,7.0,990.7,61.68
44.63,11,2,3,-1.638304,-1.147153,7.5,990.8,65.6
45.82,11,2,4,-1.84101,-0.781462,7.6,991.1,40.4
49.32,11,2,5,-1.658075,-1.118386,7.5,991.5,30.24
51.31,11,2,6,-1.597271,-1.20363,7.6,992.3,24.71
52.79,11,2,7,-2.819078,-1.02606,7.6,993.1,23.13
51.13,11,2,8,-2.696382,-1.315113,7.9,993.8,22.64
