pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,target
18.5,6,0,4,3.464102,-2.0,21.4,998.7,12.02
17.51,6,0,5,2.298133,-1.928363,22.5,998.7,13.58
19.25,6,0,6,1.20363,-1.597271,23.9,999.0,14.8
22.43,6,0,7,3.830222,-3.213938,26.3,998.7,17.01
21.34,6,0,8,5.032023,-3.267834,27.1,998.6,12.71
11.35,6,0,9,6.657396,-2.163119,28.7,998.2,13.25
13.61,6,0,10,5.803263,-3.91435,29.3,997.9,14.96
9.22,6,0,11,6.237046,-3.177933,29.9,997.5,18.65
8.66,6,0,12,4.09199,-4.388122,30.3,997.3,19.88
8.21,6,0,13,5.392764,-2.630227,31.0,996.8,20.56
8.21,6,0,14,5.706339,-1.854102,30.7,996.6,22.62
9.0,6,0,15,6.490287,-2.622246,30.6,996.3,24.08
12.02,6,0,16,4.330127,-2.5,29.8,996.4,26.32
13.58,6,0,17,3.354682,-2.178556,29.2,996.6,27.46
14.8,6,0,18,3.064178,-2.57115,27.9,996.6,24.2
17.01,6,0,19,1.532089,-1.285575,26.2,996.6,22.75
12.71,6,0,20,2.819078,-1.02606,24.9,996.8,21.92
13.25,6,0,21,1.732051,-1.0,24.3,996.6,17.98
14.96,6,0,22,1.732051,-1.0,23.2,996.5,17.67
18.65,6,0,23,1.532089,-1.285575,22.1,996.6,15.52
19.88,6,1,0,3.75877,-1.368081,21.9,996.3,15.52
20.56,6,1,1,1.0,-1.732051,20.7,996.5,20.32
22.62,6,1,2,2.298133,-1.928363,19.7,996.2,23.96
24.08,6,1,3,2.598076,-1.5,19.7,996.4,29.97
26.32,6,1,4,2.298133,-1.928363,21.2,996.7,23.79
27.46,6,1,5,3.464102,-2.0,22.9,996.9,15.14
24.2,6,1,6,1.969616,-0.347296,24.4,996.9,16.92
22.75,6,1,7,3.997563,-0.139598,26.3,996.8,19.25
21.92,6,1,8,3.825219,-1.169487,27.5,997.0,21.96
17.98,6,1,9,3.018838,-2.624236,28.9,997.2,21.63
17.67,6,1,10,2.294306,-3.276608,29.8,997.2,22.68
15.52,6,1,11,1.677579,-2.487113,30.6,996.8,22.13
15.52,6,1,12,2.676522,-2.972579,30.9,996.6,22.99
20.32,6,1,13,3.194542,-2.40726,30.9,996.3,28.75
23.96,6,1,14,2.516012,-1.633917,32.3,996.4,29.55
29.97,6,1,15,1.414214,-1.414214,31.0,996.5,28.65
23.79,6,1,16,-6.657396,-2.163119,27.0,997.6,29.74
15.14,6,1,17,-3.939231,-0.694593,22.0,998.9,26.86
16.92,6,1,18,-0.418114,3.978088,21.8,998.6,24.72
19.25,6,1,19,5.0,0.0,21.6,999.8,24.81
21.96,6,1,20,0.984808,-0.173648,21.2,1000.2,21.71
21.63,6,1,21,-1.5,2.598076,21.0,999.8,31.62
22.68,6,1,22,-1.02606,2.819078,21.1,1000.2,22.92
22.13,6,1,23,-1.02606,2.819078,20.9,1000.6,26.04
22.99,6,2,0,-1.879385,0.68404,20.4,1000.3,24.95
28.75,6,2,1,-1.765895,0.938943,19.8,1000.7,26.8
29.55,6,2,2,-2.298133,1.928363,19.7,1001.3,22.33
28.65,6,2,3,-1.0,1.732051,19.2,1001.6,20.81
29.74,6,2,4,-2.648843,1.408415,20.1,1002.4,17.93
26.86,6,2,5,-2.954423,0.520945,20.8,1002.4,20.76
24.72,6,2,6,-1.928363,2.298133,21.9,1003.0,23.22
24.81,6,2,7,-1.928363,2.298133,23.0,1003.3,22.33
21.71,6,2,8,-3.75877,1.368081,24.2,1003.7,23.83
31.62,6,2,9,-4.0,-0.0,25.7,1004.1,24.36
22.92,6,2,10,-3.994518,-0.209344,25.4,1004.3,22.98
26.04,6,2,11,-3.997563,0.139598,26.5,1004.6,22.77
24.95,6,2,12,-4.806308,1.378187,27.6,1004.0,23.64
26.8,6,2,13,-4.330127,2.5,27.3,1004.3,24.5
22.33,6,2,14,-3.354682,2.178556,26.9,1004.4,24.92
20.81,6,2,15,-4.829629,1.294095,26.4,1004.7,26.73
17.93,6,2,16,-5.868886,1.24747,26.1,1004.7,27.28
20.76,6,2,17,-3.939231,0.694593,25.0,1004.6,22.61
23.22,6,2,18,-5.868886,1.24747,24.1,1004.5,19.95
22.33,6,2,19,-4.531539,2.113091,23.0,1005.9,16.0
23.83,6,2,20,-2.761515,1.172193,22.3,1006.3,11.51
24.36,6,2,21,-2.264129,1.968177,22.3,1006.1,10.38
22.98,6,2,22,-1.975377,0.312869,21.4,1005.8,9.6
22.77,6,2,23,-1.998782,0.069799,20.8,1005.9,8.12
23.64,6,3,0,-1.999695,0.034905,20.3,1005.6,10.02
24.5,6,3,1,-1.999695,-0.034905,19.7,1005.5,10.59
24.92,6,3,2,-0.994522,-0.104528,19.3,1005.3,13.88
26.73,6,3,3,-0.866025,0.5,19.1,1005.1,12.19
27.28,6,3,4,-0.945519,0.325568,20.3,1005.2,10.21
22.61,6,3,5,1.992389,-0.174311,21.2,1005.1,9.11
19.95,6,3,6,1.879385,-0.68404,22.2,1004.7,8.76
16.0,6,3,7,4.0,0.0,22.1,1004.6,10.87
11.51,6,3,8,-1.696096,1.059839,18.2,1006.0,11.53
10.38,6,3,9,4.193353,-2.723195,18.6,1002.9,9.82
9.6,6,3,10,3.625231,-1.690473,20.6,1004.5,9.92
8.12,6,3,11,2.992692,0.209269,22.9,1004.5,10.64
10.02,6,3,12,1.854368,-0.749213,26.1,1003.8,11.49
10.59,6,3,13,1.956295,0.415823,27.5,1003.3,10.7
13.88,6,3,14,0.156434,-0.987688,27.3,1002.7,11.96
12.19,6,3,15,-1.749239,0.969619,25.8,1002.3,13.77
10.21,6,3,16,1.633917,2.516012,25.7,1001.6,15.21
9.11,6,3,17,0.365608,2.977638,25.6,1001.1,20.77
8.76,6,3,18,0.781462,1.84101,24.6,1002.0,29.95
10.87,6,3,19,0.990268,-0.139173,24.0,1002.6,33.64
11.53,6,3,20,-0.261467,-2.988584,19.8,1004.9,31.21
9.82,6,3,21,-0.469303,-2.963065,19.8,1001.6,29.91
9.92,6,3,22,-4.996954,0.174497,18.9,1000.3,29.68
10.64,6,3,23,0.573576,0.819152,19.6,1002.5,24.56
11.49,6,4,0,2.395907,-1.805445,19.3,1003.6,22.63
10.7,6,4,1,1.714335,-1.030076,18.5,1002.2,25.93
11.96,6,4,2,-3.89748,-0.899804,18.5,1000.8,22.02
13.77,6,4,3,-1.94874,0.449902,18.3,1001.5,20.57
15.21,6,4,4,1.633917,-2.516012,18.5,1001.5,19.92
20.77,6,4,5,0.258819,0.965926,18.7,1001.5,20.29
29.95,6,4,6,-1.089278,-1.677341,19.8,1001.5,20.88
33.64,6,4,7,-1.94874,-0.449902,20.2,1001.5,21.06
31.21,6,4,8,-2.998172,0.104698,21.0,1001.5,14.66
29.91,6,4,9,-3.994518,0.209344,21.6,1002.3,14.82
29.68,6,4,10,-2.598076,1.5,21.5,1002.3,14.03
24.56,6,4,11,-4.781524,1.461859,22.4,1002.1,14.44
22.63,6,4,12,-3.213938,3.830222,22.7,1002.1,14.63
25.93,6,4,13,-3.75877,1.368081,21.6,1002.7,10.57
22.02,6,4,14,-4.98782,0.348782,21.7,1002.7,8.64
20.57,6,4,15,-4.727593,1.627841,22.1,1002.6,10.07
19.92,6,4,16,-3.881183,0.967688,22.5,1002.3,11.93
20.29,6,4,17,-3.782074,1.302273,21.9,1002.5,12.14
20.88,6,4,18,-2.12132,2.12132,21.5,1002.4,10.15
21.06,6,4,19,-1.995128,0.139513,20.9,1002.8,12.23
14.66,6,4,20,-2.0,-0.0,20.7,1003.2,10.86
14.82,6,4,21,-2.883785,0.826912,19.5,1002.8,8.35
14.03,6,4,22,-2.868914,0.877115,19.4,1003.4,10.78
14.44,6,4,23,-2.977638,0.365608,19.0,1003.1,13.7
14.63,6,5,0,-2.158019,2.083975,18.5,1002.9,12.29
10.57,6,5,1,-1.91261,0.584743,18.4,1003.7,9.59
8.64,6,5,2,0.365608,2.977638,18.9,1003.7,9.34
10.07,6,5,3,0.209269,2.992692,18.4,1003.6,10.47
11.93,6,5,4,0.313585,2.983566,18.5,1004.1,11.14
12.14,6,5,5,-1.315113,2.696382,19.0,1004.1,11.67
10.15,6,5,6,-1.815962,3.564026,19.7,1004.4,12.58
12.23,6,5,7,1.147153,1.638304,20.1,1004.5,11.68
10.86,6,5,8,-1.368081,3.75877,21.0,1004.7,13.67
8.35,6,5,9,-1.368081,3.75877,21.9,1004.6,16.19
10.78,6,5,10,-2.723195,4.193353,22.0,1004.5,14.19
13.7,6,5,11,-2.424048,4.373099,23.4,1004.3,14.71
12.29,6,5,12,-2.113091,4.531539,22.8,1004.2,14.28
9.59,6,5,13,0.694593,3.939231,23.7,1003.6,14.47
9.34,6,5,14,1.368081,3.75877,22.6,1003.7,13.35
10.47,6,5,15,0.618034,1.902113,23.6,1003.3,14.2
11.14,6,5,16,-2.624236,3.018838,23.6,1003.0,16.41
11.67,6,5,17,-0.694593,3.939231,22.9,1002.8,13.0
12.58,6,5,18,-0.694593,3.939231,22.2,1003.1,11.86
11.68,6,5,19,-1.02606,2.819078,20.6,1003.7,15.62
13.67,6,5,20,-0.776457,2.897777,19.8,1004.1,10.21
16.19,6,5,21,-1.782013,0.907981,20.0,1004.2,10.67
14.19,6,5,22,-1.589758,2.544144,18.2,1004.1,8.71
14.71,6,5,23,0.877115,2.868914,18.4,1004.3,6.79
14.28,6,6,0,1.389317,1.43868,17.6,1004.5,7.15
14.47,6,6,1,0.0,0.0,16.7,1004.5,8.57
13.35,6,6,2,0.0,0.0,15.8,1004.6,10.03
14.2,6,6,3,-0.766044,0.642788,15.6,1004.5,11.27
16.41,6,6,4,-0.857167,-0.515038,16.7,1004.3,12.21
13.0,6,6,5,-0.819152,-0.573576,18.2,1004.3,11.9
11.86,6,6,6,0.0,-2.0,19.5,1004.3,10.03
15.62,6,6,7,-0.845237,-1.812616,20.5,1004.4,11.77
10.21,6,6,8,-2.988584,-0.261467,22.2,1004.4,12.78
10.67,6,6,9,-5.889763,1.144854,23.3,1004.5,13.65
8.71,6,6,10,-6.728832,1.929461,23.7,1004.2,13.27
6.79,6,6,11,-5.991777,-0.314016,24.3,1004.0,12.97
7.15,6,6,12,-5.977168,0.522934,24.2,1003.8,12.94
8.57,6,6,13,-4.996954,-0.174497,24.8,1003.7,14.71
10.03,6,6,14,-3.961072,-0.556692,24.7,1003.3,14.88
11.27,6,6,15,-3.91259,0.831647,24.8,1003.0,16.92
12.21,6,6,16,-4.993148,0.26168,24.4,1003.0,18.92
11.9,6,6,17,-3.999391,-0.06981,24.0,1003.0,20.81
10.03,6,6,18,-3.91259,0.831647,22.6,1002.9,17.21
11.77,6,6,19,-2.819078,1.02606,21.2,1003.2,14.74
12.78,6,6,20,-1.969616,0.347296,20.2,1003.6,11.92
13.65,6,6,21,-1.597271,-1.20363,18.5,1003.6,9.79
13.27,6,6,22,-1.827091,-0.813473,18.0,1003.8,7.9
12.97,6,6,23,0.0,0.0,14.3,1004.0,7.76
12.94,6,0,0,0.0,0.0,14.3,1004.0,8.18
14.71,6,0,1,-0.906308,-0.422618,15.3,1004.2,9.15
14.88,6,0,2,-1.91261,-0.584743,14.7,1003.9,10.68
16.92,6,0,3,-0.920505,-0.390731,14.6,1003.7,10.35
18.92,6,0,4,-2.988584,-0.261467,16.0,1003.7,10.75
20.81,6,0,5,-3.0,-0.0,17.9,1003.9,9.86
17.21,6,0,6,-3.625231,1.690473,19.8,1004.3,10.28
14.74,6,0,7,-3.91259,0.831647,21.8,1004.6,12.97
11.92,6,0,8,-2.954423,0.520945,23.2,1004.7,14.93
9.79,6,0,9,-3.75877,1.368081,23.1,1004.6,18.76
7.9,6,0,10,-5.0,-0.0,24.6,1004.6,16.05
7.76,6,0,11,-3.0,-0.0,25.2,1004.2,17.39
8.18,6,0,12,-3.939231,0.694593,25.3,1003.9,15.91
9.15,6,0,13,-4.829629,1.294095,25.9,1003.8,16.17
10.68,6,0,14,-4.635919,1.873033,26.2,1003.5,16.46
10.35,6,0,15,-4.285837,2.57519,25.7,1003.3,22.45
10.75,6,0,16,-3.845047,1.102549,26.2,1003.0,21.79
9.86,6,0,17,-3.53179,1.877886,25.5,1002.8,18.34
10.28,6,0,18,-1.995128,0.139513,24.7,1002.7,19.38
12.97,6,0,19,-1.969616,0.347296,23.4,1002.7,13.37
14.93,6,0,20,-0.848048,-0.529919,21.3,1002.8,13.88
18.76,6,0,21,-0.731354,-0.681998,17.6,1003.2,10.7
16.05,6,0,22,0.681998,-0.731354,17.9,1003.1,10.07
17.39,6,0,23,-1.089278,-1.677341,17.8,1003.2,10.28
15.91,6,1,0,0.777146,-0.62932,16.4,1002.7,11.62
16.17,6,1,1,0.669131,-0.743145,15.6,1002.5,12.35
16.46,6,1,2,0.0,0.0,15.2,1002.3,11.09
22.45,6,1,3,0.0,0.0,14.6,1002.2,10.52
21.79,6,1,4,0.0,0.0,17.3,1002.3,9.05
18.34,6,1,5,-1.998782,0.069799,20.3,1002.3,9.33
19.38,6,1,6,-1.969616,-0.347296,22.7,1002.1,13.34
13.37,6,1,7,-2.868914,-0.877115,24.5,1002.0,14.45
13.88,6,1,8,-1.867161,-0.716736,25.9,1002.0,15.58
10.7,6,1,9,-2.977638,0.365608,26.7,1001.7,16.51
10.07,6,1,10,-0.381618,-1.963254,27.4,1001.4,17.06
10.28,6,1,11,-2.954423,0.520945,27.9,1001.1,18.47
11.62,6,1,12,-3.881183,0.967688,28.2,1000.5,18.27
12.35,6,1,13,-1.589758,-2.544144,28.3,999.7,19.61
11.09,6,1,14,-0.969619,-1.749239,29.1,999.2,20.22
10.52,6,1,15,-2.944882,0.572427,29.3,998.4,19.58
9.05,6,1,16,-1.985092,0.243739,29.2,998.1,20.18
9.33,6,1,17,0.845237,-1.812616,28.1,997.9,18.97
13.34,6,1,18,-0.034899,-0.999391,26.0,997.8,21.41
14.45,6,1,19,0.415823,-1.956295,24.4,998.0,21.21
15.58,6,1,20,0.694658,-0.71934,21.8,998.1,17.65
16.51,6,1,21,1.867161,-0.716736,22.6,997.9,17.58
17.06,6,1,22,1.91261,-0.584743,21.7,997.8,23.31
18.47,6,1,23,1.638304,-1.147153,20.4,997.5,25.3
18.27,6,2,0,1.554292,-1.258641,19.8,996.9,20.83
19.61,6,2,1,1.891037,-0.651136,19.1,996.6,22.06
20.22,6,2,2,1.554292,-1.258641,18.9,996.2,18.65
19.58,6,2,3,1.714335,-1.030076,19.1,996.0,21.65
20.18,6,2,4,1.414214,-1.414214,19.2,997.1,20.92
18.97,6,2,5,1.48629,-1.338261,19.5,996.5,11.03
21.41,6,2,6,5.821774,-1.451531,19.3,994.8,10.04
21.21,6,2,7,1.992389,-0.174311,19.9,994.7,13.4
17.65,6,2,8,-0.826912,-2.883785,21.4,995.8,10.7
17.58,6,2,9,-0.139513,-1.995128,24.8,995.8,11.84
23.31,6,2,10,1.846984,-2.364032,26.6,995.7,9.47
25.3,6,2,11,1.02606,-2.819078,26.1,995.5,29.07
20.83,6,2,12,-1.462707,-1.363997,26.9,995.2,28.92
22.06,6,2,13,-2.194061,-2.045995,27.3,995.0,25.58
18.65,6,2,14,-1.597271,-1.20363,27.8,994.7,17.65
21.65,6,2,15,-2.740636,-1.22021,28.0,994.7,18.34
20.92,6,2,16,-3.950753,-0.625738,27.6,995.0,21.27
11.03,6,2,17,-3.978088,-0.418114,26.4,994.7,23.35
10.04,6,2,18,-4.0,-0.0,25.4,994.7,24.77
13.4,6,2,19,-1.963254,-0.381618,24.0,995.5,22.71
10.7,6,2,20,-1.940591,-0.483844,21.9,996.1,19.89
11.84,6,2,21,-2.992692,0.209269,21.4,996.0,21.37
9.47,6,2,22,-2.970804,0.417519,20.4,996.7,20.64
29.07,6,2,23,-1.931852,0.517638,19.9,997.0,16.92
28.92,7,3,0,-1.999695,-0.034905,19.6,996.6,19.13
25.58,7,3,1,-1.997259,-0.104672,18.5,996.3,15.49
17.65,7,3,2,-1.975377,-0.312869,18.1,996.3,16.54
18.34,7,3,3,-1.891037,-0.651136,17.6,996.4,19.34
21.27,7,3,4,-1.997259,0.104672,17.9,996.5,19.64
23.35,7,3,5,-2.954423,0.520945,19.4,996.6,19.33
24.77,7,3,6,-2.988584,0.261467,19.8,996.9,23.83
22.71,7,3,7,-1.995128,-0.139513,20.2,997.2,25.89
19.89,7,3,8,-2.999543,0.052357,20.4,997.1,24.18
21.37,7,3,9,-3.970185,0.487477,22.4,997.0,24.14
20.64,7,3,10,-3.881183,0.967688,23.9,996.9,25.83
16.92,7,3,11,-2.740636,1.22021,24.7,996.8,24.26
19.13,7,3,12,-3.984779,0.348623,24.9,996.9,22.32
15.49,7,3,13,-3.984779,-0.348623,24.8,997.1,21.46
16.54,7,3,14,-2.819078,-1.02606,24.1,997.0,21.26
19.34,7,3,15,-4.972609,0.522642,23.3,996.8,20.35
19.64,7,3,16,-3.970185,-0.487477,23.4,997.1,20.19
19.33,7,3,17,-4.996954,0.174497,23.0,997.2,19.11
23.83,7,3,18,-2.983566,0.313585,22.3,997.5,17.62
25.89,7,3,19,-2.977638,0.365608,21.8,997.8,17.59
24.18,7,3,20,-1.980536,-0.278346,21.5,997.8,15.95
24.14,7,3,21,-2.977638,-0.365608,21.0,997.8,15.08
25.83,7,3,22,-3.970185,0.487477,20.4,997.8,15.6
24.26,7,3,23,-3.53179,1.877886,19.8,998.0,15.2
22.32,7,4,0,-2.868914,0.877115,18.6,998.1,15.16
21.46,7,4,1,-3.804226,1.236068,18.5,998.4,13.15
21.26,7,4,2,-3.89748,0.899804,17.2,998.6,12.02
20.35,7,4,3,-3.91259,0.831647,16.5,998.6,11.38
20.19,7,4,4,-3.91259,0.831647,16.5,998.6,12.41
19.11,7,4,5,-3.978088,-0.418114,16.4,998.9,12.8
17.62,7,4,6,-3.999391,-0.06981,16.4,999.1,12.79
17.59,7,4,7,-3.970185,-0.487477,16.5,999.5,15.04
15.95,7,4,8,-3.999391,-0.06981,16.5,999.0,16.65
15.08,7,4,9,-4.98782,-0.348782,17.5,999.4,15.57
15.6,7,4,10,-4.962731,0.609347,18.5,999.6,15.58
15.2,7,4,11,-4.999238,0.087262,18.4,999.6,20.58
15.16,7,4,12,-4.87185,1.124755,19.7,999.5,15.22
13.15,7,4,13,-2.995889,-0.157008,18.2,999.5,11.44
12.02,7,4,14,-3.997563,0.139598,19.9,999.1,12.68
11.38,7,4,15,-6.062178,3.5,21.1,998.8,13.77
12.41,7,4,16,-5.84622,1.349706,21.9,998.6,12.61
12.8,7,4,17,-4.49397,2.191856,21.1,998.7,12.92
12.79,7,4,18,-4.09199,4.388122,19.9,999.0,11.89
15.04,7,4,19,-6.577848,2.394141,18.9,999.1,12.07
16.65,7,4,20,-3.830222,3.213938,18.5,998.9,12.29
15.57,7,4,21,-4.285837,2.57519,17.9,998.5,12.73
15.58,7,4,22,-5.247718,2.908858,17.7,998.3,12.56
20.58,7,4,23,-5.437847,2.53571,17.4,998.2,13.61
15.22,7,5,0,-4.602524,1.953656,16.6,998.0,20.52
11.44,7,5,1,-4.635919,1.873033,16.5,997.9,16.42
12.68,7,5,2,-5.737829,1.75423,16.6,997.5,15.25
13.77,7,5,3,-5.92613,0.938607,16.7,997.3,17.26
12.61,7,5,4,-5.297686,2.816829,16.9,997.6,18.95
12.92,7,5,5,-6.291558,3.068598,17.1,997.7,17.91
11.89,7,5,6,-4.414738,2.347358,17.0,997.9,18.48
12.07,7,5,7,-5.143004,3.090228,17.5,998.1,18.96
12.29,7,5,8,-5.196152,3.0,18.1,998.2,16.63
12.73,7,5,9,-4.193353,2.723195,18.6,998.6,16.19
12.56,7,5,10,-6.443534,2.735118,19.8,998.5,14.91
13.61,7,5,11,-6.847033,1.455382,20.5,998.3,24.33
20.52,7,5,12,-4.972609,0.522642,21.2,998.0,25.77
16.42,7,5,13,-5.795555,1.552914,22.9,997.7,23.69
15.25,7,5,14,-0.522642,4.972609,18.8,998.2,25.5
17.26,7,5,15,-3.734322,1.433472,19.5,998.3,23.53
18.95,7,5,16,-2.395907,1.805445,18.7,998.4,23.08
17.91,7,5,17,-3.0,-0.0,18.5,998.8,23.49
18.48,7,5,18,-2.992692,-0.209269,18.9,999.0,23.88
18.96,7,5,19,-2.999543,0.052357,18.6,998.9,20.71
16.63,7,5,20,-3.0,-0.0,18.0,999.2,16.2
16.19,7,5,21,-3.782074,1.302273,18.0,999.2,16.4
14.91,7,5,22,-3.804226,1.236068,17.8,999.1,16.21
24.33,7,5,23,-2.910887,0.725766,17.4,999.0,13.76
25.77,7,6,0,-2.977638,0.365608,17.4,998.9,14.32
23.69,7,6,1,-4.806308,1.378187,17.2,998.6,13.34
25.5,7,6,2,-2.740636,1.22021,17.0,998.6,12.68
23.53,7,6,3,-2.836556,0.976704,16.7,998.7,9.1
23.08,7,6,4,-2.598076,1.5,16.8,999.0,13.88
23.49,7,6,5,-2.868914,0.877115,17.2,999.0,19.16
23.88,7,6,6,-3.926509,0.763236,17.9,999.2,20.48
20.71,7,6,7,-3.961072,0.556692,18.9,999.2,12.96
16.2,7,6,8,-3.939231,0.694593,19.2,999.1,9.42
16.4,7,6,9,-4.924039,0.868241,19.4,999.1,10.89
16.21,7,6,10,-3.708735,1.498426,21.8,998.6,16.15
13.76,7,6,11,-2.457456,1.720729,22.8,998.0,15.42
14.32,7,6,12,-2.781552,-1.12382,23.3,997.6,19.89
13.34,7,6,13,0.776457,2.897777,18.6,997.8,23.16
12.68,7,6,14,-2.934443,0.623735,18.2,997.8,21.02
9.1,7,6,15,-1.363997,-1.462707,18.2,997.5,20.5
13.88,7,6,16,-1.879385,-0.68404,18.4,997.6,21.79
19.16,7,6,17,-0.707107,-0.707107,18.9,997.3,19.27
20.48,7,6,18,1.12382,2.781552,19.1,998.1,11.72
12.96,7,6,19,-0.309017,0.951057,18.3,997.7,12.75
9.42,7,6,20,0.0,0.0,17.8,997.2,12.07
10.89,7,6,21,-0.906308,-0.422618,17.9,997.2,8.44
16.15,7,6,22,-1.91261,-0.584743,17.8,997.2,7.1
15.42,7,6,23,-0.990268,0.139173,17.2,997.2,9.2
19.89,7,0,0,-2.0,-0.0,17.3,997.2,10.53
23.16,7,0,1,-1.998782,-0.069799,17.3,997.0,12.14
21.02,7,0,2,-1.992389,-0.174311,17.1,997.0,13.61
20.5,7,0,3,-0.99863,-0.052336,17.4,997.3,14.12
21.79,7,0,4,-0.707107,-0.707107,17.8,997.5,20.48
19.27,7,0,5,-1.922523,-0.551275,18.1,997.6,17.98
11.72,7,0,6,-0.970296,-0.241922,18.5,997.5,9.28
12.75,7,0,7,-0.965926,0.258819,19.8,997.8,9.2
12.07,7,0,8,1.059839,-1.696096,21.5,997.5,5.53
8.44,7,0,9,-2.992692,0.209269,22.3,997.3,8.46
7.1,7,0,10,-1.989044,0.209057,23.9,997.2,4.94
9.2,7,0,11,-1.940591,-0.483844,24.7,997.3,13.74
10.53,7,0,12,-1.576022,-1.231323,24.8,997.2,14.63
12.14,7,0,13,-1.696096,-1.059839,25.3,997.0,13.01
13.61,7,0,14,0.68404,-1.879385,23.6,997.1,12.77
14.12,7,0,15,0.938943,-1.765895,24.3,997.0,12.85
20.48,7,0,16,1.312118,-1.509419,25.3,996.9,14.84
17.98,7,0,17,1.118386,-1.658075,24.3,997.4,15.46
9.28,7,0,18,1.338261,-1.48629,23.5,997.7,12.83
9.2,7,0,19,1.175571,-1.618034,22.4,998.1,10.53
5.53,7,0,20,0.707107,-0.707107,21.2,998.6,11.44
8.46,7,0,21,0.681998,-0.731354,19.9,998.7,10.33
4.94,7,0,22,0.0,0.0,18.5,999.1,11.37
13.74,7,0,23,-0.857167,-0.515038,18.1,999.0,10.9
14.63,7,1,0,-2.983566,-0.313585,18.6,999.2,11.55
13.01,7,1,1,-2.977638,-0.365608,18.2,999.5,13.54
12.77,7,1,2,-2.944882,-0.572427,18.2,999.6,12.15
12.85,7,1,3,-0.996195,-0.087156,16.7,1000.1,13.79
14.84,7,1,4,-1.992389,0.174311,17.9,1000.6,14.69
15.46,7,1,5,-1.997259,-0.104672,19.3,1001.0,12.45
12.83,7,1,6,-1.940591,0.483844,21.6,1001.1,13.55
10.53,7,1,7,-1.749239,0.969619,23.1,1001.4,14.52
11.44,7,1,8,-1.782013,0.907981,24.2,1001.5,13.05
10.33,7,1,9,-2.897777,-0.776457,25.0,1001.6,11.59
11.37,7,1,10,-1.891037,-0.651136,26.0,1001.6,15.94
10.9,7,1,11,-1.797588,-0.876742,27.1,1001.4,26.27
11.55,7,1,12,-2.92311,0.674853,27.3,1001.2,24.82
13.54,7,1,13,0.017452,-0.999848,27.5,1000.8,27.43
12.15,7,1,14,0.174311,-1.992389,28.0,1000.7,31.19
13.79,7,1,15,-1.999695,-0.034905,27.8,1000.7,31.48
14.69,7,1,16,1.059839,-1.696096,27.0,1000.7,32.23
12.45,7,1,17,0.71934,-0.694658,27.4,1000.7,27.08
13.55,7,1,18,0.559193,-0.829038,26.2,1000.8,22.98
14.52,7,1,19,1.363997,-1.462707,25.0,1001.3,26.13
13.05,7,1,20,0.75471,-0.656059,24.2,1001.7,27.77
11.59,7,1,21,1.827091,-0.813473,23.1,1002.0,23.35
15.94,7,1,22,1.677341,-1.089278,22.3,1001.9,18.1
26.27,7,1,23,1.732051,-1.0,21.7,1002.0,17.25
24.82,7,2,0,2.544144,-1.589758,21.3,1002.2,18.4
27.43,7,2,1,1.714335,-1.030076,20.5,1002.2,21.33
31.19,7,2,2,1.714335,-1.030076,19.8,1002.3,23.43
31.48,7,2,3,1.714335,-1.030076,19.5,1002.5,27.08
32.23,7,2,4,1.638304,-1.147153,20.4,1002.8,28.5
27.08,7,2,5,2.395907,-1.805445,22.0,1003.1,23.97
22.98,7,2,6,2.12132,-2.12132,23.8,1003.3,19.21
26.13,7,2,7,2.571502,-1.545114,26.1,1003.4,16.14
27.77,7,2,8,3.428669,-2.060152,27.4,1003.5,15.97
23.35,7,2,9,4.531539,-2.113091,28.8,1003.6,16.9
18.1,7,2,10,3.830222,-3.213938,29.2,1003.8,17.69
17.25,7,2,11,5.297686,-2.816829,29.7,1003.8,2.52
18.4,7,2,12,5.601483,-2.150208,30.4,1003.8,4.36
21.33,7,2,13,2.57115,-3.064178,29.9,1003.8,4.92
23.43,7,2,14,3.88573,-3.146602,30.6,1003.8,5.52
27.08,7,2,15,2.57115,-3.064178,30.5,1003.7,6.39
28.5,7,2,16,2.828427,-2.828427,30.1,1003.8,7.26
23.97,7,2,17,2.229434,-2.007392,29.5,1003.9,6.41
19.21,7,2,18,2.331438,-1.887961,28.2,1003.9,6.34
16.14,7,2,19,2.331438,-1.887961,26.9,1004.5,5.7
15.97,7,2,20,2.364032,-1.846984,25.6,1005.0,7.74
16.9,7,2,21,2.158019,-2.083975,25.0,1005.3,7.72
17.69,7,2,22,1.509419,-1.312118,24.0,1005.7,8.07
2.52,7,2,23,-0.927184,-0.374607,23.4,1006.2,10.3
4.36,7,3,0,0.415823,-1.956295,22.8,1006.3,9.21
4.92,7,3,1,-1.854368,-0.749213,22.0,1006.6,7.9
5.52,7,3,2,-2.988584,-0.261467,20.5,1006.7,7.07
6.39,7,3,3,-1.969616,0.347296,19.8,1006.9,7.53
7.26,7,3,4,-2.883785,0.826912,20.1,1007.4,8.28
6.41,7,3,5,-2.696382,1.315113,20.2,1007.6,6.86
6.34,7,3,6,0.0,0.0,20.7,1007.9,10.76
5.7,7,3,7,-0.970296,-0.241922,21.5,1008.4,12.84
7.74,7,3,8,-1.969616,-0.347296,23.1,1008.4,13.76
7.72,7,3,9,-2.963065,0.469303,24.4,1008.3,15.55
8.07,7,3,10,-2.718923,1.267855,25.5,1008.1,16.78
10.3,7,3,11,-0.75471,0.656059,27.4,1007.6,20.86
