date-time,pm2_5,wind-east,wind-north,temperature,pressure
2021-04-12 15:00:00,16.59,-3.91259,-0.831647,16.0,1003.5
2021-04-12 16:00:00,19.68,-5.92613,-0.938607,13.3,1004.2
2021-04-12 17:00:00,22.56,-4.95134,-0.695866,12.4,1005.1
2021-04-12 18:00:00,22.5,-7.308364,3.253893,10.1,1006.0
2021-04-12 19:00:00,32.35,-6.443534,2.735118,8.4,1006.9
2021-04-12 20:00:00,38.07,-4.16795,4.316039,7.2,1007.6
2021-04-12 21:00:00,39.67,-4.405243,5.440022,6.3,1007.9
2021-04-12 22:00:00,37.2,-3.91435,5.803263,5.8,1008.6
2021-04-12 23:00:00,7.4,-5.035379,4.862609,5.3,1008.7
2021-04-13 00:00:00,9.52,-4.596267,3.856726,4.9,1009.0
2021-04-13 01:00:00,9.65,-3.936354,4.528257,4.6,1009.1
2021-04-13 02:00:00,10.91,-5.248472,6.037677,4.2,1009.2
2021-04-13 03:00:00,11.29,-3.856726,4.596267,4.0,1009.3
2021-04-13 04:00:00,11.71,-4.773989,5.119476,3.0,1009.3
2021-04-13 05:00:00,11.92,-5.088289,3.179516,2.7,1010.0
2021-04-13 06:00:00,10.64,-4.662876,3.775922,2.5,1010.6
2021-04-13 07:00:00,12.54,-4.455033,2.269952,2.0,1011.1
2021-04-13 08:00:00,6.87,-5.803263,3.91435,2.0,1011.4
2021-04-13 09:00:00,5.8,-4.854102,3.526712,2.2,1011.8
2021-04-13 10:00:00,7.65,-4.499513,5.362311,2.6,1012.0
2021-04-13 11:00:00,8.27,-3.656769,3.409992,3.7,1011.8
2021-04-13 12:00:00,9.63,-4.458869,4.014784,4.4,1011.7
2021-04-13 13:00:00,13.84,-3.078307,3.940054,5.0,1011.4
2021-04-13 14:00:00,12.96,-3.280295,3.773548,5.8,1011.1
2021-04-13 15:00:00,13.74,-2.727993,2.925415,6.1,1010.7
2021-04-13 16:00:00,16.45,-3.078307,3.940054,6.2,1010.0
2021-04-13 17:00:00,11.9,-1.035276,3.863703,5.5,1009.8
2021-04-13 18:00:00,13.62,-0.313585,2.983566,4.2,1009.6
2021-04-13 19:00:00,13.64,-0.674853,2.92311,4.3,1009.9
2021-04-13 20:00:00,14.11,-0.209269,2.992692,5.0,1009.7
2021-04-13 21:00:00,13.02,0.139598,3.997563,5.2,1009.7
2021-04-13 22:00:00,12.45,0.348623,3.984779,5.1,1009.4
2021-04-13 23:00:00,13.64,-1.12382,2.781552,4.4,1009.2
2021-04-14 00:00:00,13.57,-1.815962,3.564026,4.3,1008.8
2021-04-14 01:00:00,16.64,-2.877359,2.778633,3.8,1008.6
2021-04-14 02:00:00,18.35,-2.347358,4.414738,3.6,1008.6
2021-04-14 03:00:00,16.26,-1.378187,4.806308,3.5,1008.5
2021-04-14 04:00:00,16.06,-2.795965,4.145188,3.3,1008.3
2021-04-14 05:00:00,9.53,-5.202014,4.683914,2.5,1008.6
2021-04-14 06:00:00,8.08,-3.280295,3.773548,1.8,1008.7
2021-04-14 07:00:00,11.18,-1.633917,2.516012,1.4,1008.7
2021-04-14 08:00:00,8.82,-3.596699,3.473292,1.6,1008.5
2021-04-14 09:00:00,10.62,-3.775922,4.662876,1.7,1008.5
2021-04-14 10:00:00,8.38,-3.355157,4.974225,1.7,1008.1
2021-04-14 11:00:00,12.56,-3.775922,4.662876,2.1,1007.9
2021-04-14 12:00:00,14.23,-2.57519,4.285837,1.5,1008.0
2021-04-14 13:00:00,12.03,-2.517282,3.108584,0.9,1007.7
2021-04-14 14:00:00,12.27,-2.624236,3.018838,1.3,1007.5
2021-04-14 15:00:00,11.7,-2.676522,2.972579,1.5,1007.4
2021-04-14 16:00:00,11.0,-3.194542,2.40726,1.6,1007.2
2021-04-14 17:00:00,11.74,-4.09576,2.867882,2.0,1007.1
2021-04-14 18:00:00,11.07,-2.676522,2.972579,2.3,1007.2
2021-04-14 19:00:00,8.63,-3.773548,3.280295,2.1,1007.1
2021-04-14 20:00:00,9.71,-3.940054,3.078307,1.9,1006.9
2021-04-14 21:00:00,12.67,-4.914912,3.441459,1.6,1006.6
2021-04-14 22:00:00,12.09,-4.373099,2.424048,2.3,1006.0
2021-04-14 23:00:00,8.76,-4.014784,4.458869,3.0,1005.6
2021-04-15 00:00:00,8.91,-3.345653,3.715724,2.9,1005.2
2021-04-15 01:00:00,8.53,-4.014784,4.458869,2.7,1005.0
2021-04-15 02:00:00,6.5,-3.88573,3.146602,2.5,1004.5
2021-04-15 03:00:00,5.65,-4.388122,4.09199,2.3,1004.2
2021-04-15 04:00:00,5.49,-3.280295,3.773548,2.1,1004.3
2021-04-15 05:00:00,6.15,-3.194542,2.40726,1.7,1004.5
2021-04-15 06:00:00,13.06,-2.877359,2.778633,2.4,1004.3
2021-04-15 07:00:00,16.33,-2.624236,3.018838,3.1,1004.2
2021-04-15 08:00:00,14.45,-1.562925,3.682019,4.1,1004.3
2021-04-15 09:00:00,12.77,-1.626947,3.654182,4.4,1004.4
2021-04-15 10:00:00,11.04,-1.22021,2.740636,4.9,1004.3
2021-04-15 11:00:00,13.24,-1.498426,3.708735,4.9,1004.5
2021-04-15 12:00:00,15.07,-1.5,2.598076,5.2,1004.5
2021-04-15 13:00:00,18.43,-2.294306,3.276608,5.1,1004.6
2021-04-15 14:00:00,19.25,-2.007392,2.229434,5.3,1004.6
2021-04-15 15:00:00,24.23,-2.395907,1.805445,5.4,1004.6
2021-04-15 16:00:00,24.16,-1.928363,2.298133,5.3,1004.6
2021-04-15 17:00:00,24.31,-2.934443,0.623735,5.3,1004.5
2021-04-15 18:00:00,27.09,-1.597271,1.20363,5.4,1004.6
2021-04-15 19:00:00,34.47,-2.427051,1.763356,5.6,1004.8
2021-04-15 20:00:00,29.75,-3.108584,2.517282,5.5,1004.5
2021-04-15 21:00:00,28.29,-3.064178,2.57115,5.4,1004.3
2021-04-15 22:00:00,23.86,-2.351141,3.236068,5.4,1003.9
2021-04-15 23:00:00,14.57,-2.649596,4.24024,5.4,1003.7
2021-04-16 00:00:00,18.86,-1.498426,3.708735,5.2,1003.3
2021-04-16 01:00:00,19.64,-2.351141,3.236068,5.0,1003.0
2021-04-16 02:00:00,21.36,-2.877359,2.778633,4.9,1002.6
2021-04-16 03:00:00,16.33,-2.57519,4.285837,4.9,1002.5
2021-04-16 04:00:00,17.65,-2.236772,3.31615,4.8,1002.4
2021-04-16 05:00:00,18.74,-3.213938,3.830222,4.8,1002.3
2021-04-16 06:00:00,15.9,-3.409992,3.656769,4.9,1002.3
2021-04-16 07:00:00,14.99,-3.596699,3.473292,5.1,1002.3
2021-04-16 08:00:00,12.57,-3.88573,3.146602,5.1,1002.3
2021-04-16 09:00:00,12.66,-3.596699,3.473292,5.3,1002.4
2021-04-16 10:00:00,12.98,-5.196152,3.0,5.7,1002.2
2021-04-16 11:00:00,12.48,-3.88573,3.146602,6.2,1002.1
2021-04-16 12:00:00,14.6,-4.87185,1.124755,5.6,1002.4
2021-04-16 13:00:00,16.35,-3.804226,1.236068,5.8,1002.5
2021-04-16 14:00:00,7.14,-2.517282,3.108584,5.8,1002.5
2021-04-16 15:00:00,12.95,0.034905,1.999695,5.0,1002.8
2021-04-16 16:00:00,14.28,-1.975377,0.312869,5.3,1002.9
2021-04-16 17:00:00,16.14,-2.045995,2.194061,5.4,1003.2
2021-04-16 18:00:00,22.95,-1.633917,2.516012,5.3,1003.7
2021-04-16 19:00:00,29.13,-1.147153,1.638304,5.4,1004.1
2021-04-16 20:00:00,31.41,-1.576022,1.231323,5.5,1004.0
2021-04-16 21:00:00,26.11,-1.812616,0.845237,5.6,1004.0
2021-04-16 22:00:00,25.38,-2.85317,0.927051,5.7,1004.0
2021-04-16 23:00:00,22.62,-2.92311,0.674853,5.7,1003.9
2021-04-17 00:00:00,24.88,-2.999543,0.052357,5.6,1003.6
2021-04-17 01:00:00,21.99,-3.926509,0.763236,5.4,1003.5
2021-04-17 02:00:00,21.2,-2.999543,0.052357,5.2,1003.5
2021-04-17 03:00:00,23.11,-2.995889,-0.157008,5.1,1003.5
2021-04-17 04:00:00,21.02,-1.995128,0.139513,5.1,1003.8
2021-04-17 05:00:00,23.58,-1.922523,0.551275,5.4,1004.2
2021-04-17 06:00:00,24.14,-1.985092,0.243739,5.8,1004.3
2021-04-17 07:00:00,25.39,-0.969619,1.749239,6.5,1004.7
2021-04-17 08:00:00,26.67,-0.656059,0.75471,6.9,1005.0
2021-04-17 09:00:00,23.83,0.951057,0.309017,7.4,1005.2
2021-04-17 10:00:00,23.74,0.999391,-0.034899,8.0,1005.5
2021-04-17 11:00:00,23.17,0.984808,0.173648,8.8,1005.6
2021-04-17 12:00:00,23.18,1.969616,0.347296,9.1,1005.7
2021-04-17 13:00:00,20.93,-0.970296,0.241922,9.8,1005.6
2021-04-17 14:00:00,21.8,-0.987688,0.156434,10.6,1005.5
2021-04-17 15:00:00,22.22,-1.985092,0.243739,11.3,1005.3
2021-04-17 16:00:00,11.13,-2.983566,0.313585,10.6,1005.3
2021-04-17 17:00:00,8.97,0.0,0.0,7.5,1005.7
2021-04-17 18:00:00,11.43,-1.94874,0.449902,6.5,1005.8
2021-04-17 19:00:00,21.67,1.963254,-0.381618,6.0,1006.2
2021-04-17 20:00:00,23.28,0.656059,-0.75471,5.9,1006.3
2021-04-17 21:00:00,27.1,0.978148,-0.207912,3.6,1006.4
2021-04-17 22:00:00,28.97,1.597271,-1.20363,5.1,1006.7
2021-04-17 23:00:00,28.87,0.224951,-0.97437,5.4,1006.8
2021-04-18 00:00:00,30.0,0.99863,0.052336,5.8,1006.9
2021-04-18 01:00:00,26.32,1.91261,-0.584743,6.5,1006.8
2021-04-18 02:00:00,28.21,1.0,0.0,6.2,1006.4
2021-04-18 03:00:00,27.01,1.554292,-1.258641,5.7,1006.5
2021-04-18 04:00:00,25.79,1.797588,-0.876742,5.5,1006.7
2021-04-18 05:00:00,28.06,0.906308,0.422618,5.8,1006.9
2021-04-18 06:00:00,24.98,1.995128,-0.139513,5.7,1007.2
2021-04-18 07:00:00,26.07,0.997564,0.069756,6.2,1007.3
2021-04-18 08:00:00,25.26,-0.882948,0.469472,6.9,1007.3
2021-04-18 09:00:00,19.89,-0.788011,0.615661,8.1,1007.3
2021-04-18 10:00:00,17.51,-0.5,0.866025,10.4,1007.2
2021-04-18 11:00:00,15.02,-1.732051,-1.0,10.2,1007.2
2021-04-18 12:00:00,19.52,1.258641,-1.554292,11.7,1006.9
2021-04-18 13:00:00,15.94,1.922523,0.551275,13.2,1006.5
2021-04-18 14:00:00,14.42,0.891007,-0.45399,13.7,1006.3
2021-04-18 15:00:00,13.16,-1.532089,1.285575,13.8,1006.1
2021-04-18 16:00:00,13.59,-0.969619,1.749239,13.9,1006.0
2021-04-18 17:00:00,15.28,-0.347296,1.969616,12.5,1006.1
2021-04-18 18:00:00,16.7,-1.231323,1.576022,11.3,1006.4
2021-04-18 19:00:00,19.26,-1.989044,0.209057,11.2,1006.6
2021-04-18 20:00:00,20.0,-1.963254,-0.381618,10.9,1006.3
2021-04-18 21:00:00,19.1,-1.312118,1.509419,10.0,1006.4
2021-04-18 22:00:00,20.0,-1.902113,-0.618034,9.4,1006.7
2021-04-18 23:00:00,18.58,-2.988584,-0.261467,9.3,1006.3
2021-04-19 00:00:00,20.02,-1.854368,0.749213,8.7,1005.2
2021-04-19 01:00:00,21.32,-0.819152,0.573576,8.1,1005.4
2021-04-19 02:00:00,21.26,-0.788011,0.615661,7.6,1005.2
2021-04-19 03:00:00,24.33,-0.34202,0.939693,7.2,1005.1
2021-04-19 04:00:00,24.54,0.71934,0.694658,7.1,1005.3
2021-04-19 05:00:00,27.05,1.879385,0.68404,8.3,1005.5
2021-04-19 06:00:00,29.33,1.462707,1.363997,9.8,1005.4
2021-04-19 07:00:00,30.45,-0.209057,1.989044,12.1,1005.2
2021-04-19 08:00:00,22.47,2.395907,1.805445,14.0,1005.3
2021-04-19 09:00:00,17.46,4.98782,0.348782,15.2,1005.2
2021-04-19 10:00:00,16.29,4.829629,-1.294095,16.4,1005.0
2021-04-19 11:00:00,14.76,5.868886,1.24747,16.7,1004.9
2021-04-19 12:00:00,15.16,5.941608,0.835039,17.1,1004.7
2021-04-19 13:00:00,14.4,6.847033,1.455382,16.1,1004.3
2021-04-19 14:00:00,14.22,5.991777,0.314016,17.4,1003.9
2021-04-19 15:00:00,12.15,5.977168,0.522934,16.4,1003.8
2021-04-19 16:00:00,13.23,5.0,0.0,15.9,1003.7
2021-04-19 17:00:00,14.94,2.998172,-0.104698,14.2,1003.6
2021-04-19 18:00:00,17.3,1.94874,0.449902,12.5,1003.6
2021-04-19 19:00:00,36.82,0.0,0.0,11.4,1003.8
2021-04-19 20:00:00,42.98,0.97437,-0.224951,10.0,1003.8
2021-04-19 21:00:00,27.44,0.0,0.0,9.0,1003.6
2021-04-19 22:00:00,30.07,1.975377,0.312869,9.8,1003.6
2021-04-19 23:00:00,28.92,2.970804,-0.417519,9.2,1003.3
2021-04-20 00:00:00,23.75,2.999543,0.052357,8.5,1003.2
2021-04-20 01:00:00,21.2,2.970804,0.417519,6.7,1003.0
2021-04-20 02:00:00,19.62,0.97437,-0.224951,7.0,1003.0
2021-04-20 03:00:00,18.79,0.994522,0.104528,6.9,1002.8
2021-04-20 04:00:00,19.49,0.939693,-0.34202,5.2,1002.7
2021-04-20 05:00:00,21.07,1.980536,-0.278346,7.9,1002.7
2021-04-20 06:00:00,16.48,2.0,0.0,10.6,1002.8
2021-04-20 07:00:00,14.83,1.732051,1.0,12.8,1002.5
2021-04-20 08:00:00,13.18,1.147153,1.638304,13.9,1002.3
2021-04-20 09:00:00,14.85,2.12132,2.12132,14.6,1002.0
2021-04-20 10:00:00,15.58,3.654182,1.626947,15.5,1001.7
2021-04-20 11:00:00,17.27,1.879385,-0.68404,15.7,1001.1
2021-04-20 12:00:00,19.58,1.992389,-0.174311,15.5,1000.5
2021-04-20 13:00:00,14.34,1.677579,-2.487113,15.0,1000.1
2021-04-20 14:00:00,23.38,1.998782,0.069799,14.9,999.9
2021-04-20 15:00:00,20.26,-2.819078,1.02606,14.7,999.8
2021-04-20 16:00:00,16.67,-1.999695,0.034905,13.7,999.8
2021-04-20 17:00:00,17.4,1.236068,3.804226,13.5,999.8
2021-04-20 18:00:00,22.87,0.68404,-1.879385,11.0,999.8
2021-04-20 19:00:00,26.22,0.034899,-0.999391,10.2,1000.0
2021-04-20 20:00:00,26.67,-0.882948,-0.469472,9.4,1000.1
2021-04-20 21:00:00,28.03,0.292372,-0.956305,8.9,999.5
2021-04-20 22:00:00,23.21,-1.338261,-1.48629,9.8,999.2
2021-04-20 23:00:00,21.42,-1.414214,-1.414214,10.5,999.2
2021-04-21 00:00:00,29.49,-1.732051,-1.0,10.1,998.8
2021-04-21 01:00:00,34.68,0.0,0.0,8.8,998.4
2021-04-21 02:00:00,39.11,-1.998782,0.069799,8.3,998.4
2021-04-21 03:00:00,47.63,-1.84101,-0.781462,8.9,998.1
2021-04-21 04:00:00,45.11,-2.781552,-1.12382,8.5,998.2
2021-04-21 05:00:00,45.78,-2.781552,-1.12382,8.9,998.2
2021-04-21 06:00:00,41.32,-2.868914,-0.877115,9.8,998.2
2021-04-21 07:00:00,34.46,-2.800741,-1.075104,11.3,998.2
2021-04-21 08:00:00,37.95,-3.782074,-1.302273,13.3,998.1
2021-04-21 09:00:00,41.21,-3.804226,-1.236068,12.2,998.3
2021-04-21 10:00:00,27.83,-3.978088,-0.418114,14.6,998.0
2021-04-21 11:00:00,21.61,-4.87185,-1.124755,16.1,997.4
2021-04-21 12:00:00,20.4,-6.995736,0.244296,16.4,997.0
2021-04-21 13:00:00,21.37,-6.973363,0.61009,16.9,996.5
2021-04-21 14:00:00,25.58,-6.973363,-0.61009,16.9,996.3
2021-04-21 15:00:00,25.25,-5.908847,-1.041889,16.4,996.4
2021-04-21 16:00:00,19.96,-4.87185,-1.124755,15.7,996.5
2021-04-21 17:00:00,25.18,-2.868914,-0.877115,14.4,996.8
2021-04-21 18:00:00,31.18,-1.749239,-0.969619,13.5,997.2
2021-04-21 19:00:00,32.12,-1.509419,-1.312118,12.4,997.4
2021-04-21 20:00:00,41.62,-0.390731,-0.920505,10.6,997.5
2021-04-21 21:00:00,42.69,-1.532089,-1.285575,11.0,997.6
2021-04-21 22:00:00,37.51,-1.576022,-1.231323,10.5,997.6
2021-04-21 23:00:00,30.26,-1.118386,-1.658075,9.8,997.5
2021-04-22 00:00:00,33.86,-0.920505,-0.390731,9.8,997.2
2021-04-22 01:00:00,25.79,-4.0,-0.0,9.4,997.7
2021-04-22 02:00:00,21.12,-2.868914,0.877115,7.9,998.0
2021-04-22 03:00:00,21.37,-3.881183,0.967688,7.3,998.7
2021-04-22 04:00:00,12.71,-4.09576,2.867882,7.2,998.9
2021-04-22 05:00:00,9.91,-5.638156,2.052121,5.0,1000.0
2021-04-22 06:00:00,10.82,-1.554292,-1.258641,4.8,1000.3
2021-04-22 07:00:00,9.57,-4.972609,-0.522642,6.5,1000.6
2021-04-22 08:00:00,10.74,-5.955277,-0.731216,6.5,1001.1
2021-04-22 09:00:00,13.4,-6.847033,-1.455382,7.7,1001.4
2021-04-22 10:00:00,13.2,-6.990407,-0.366352,8.5,1001.6
2021-04-22 11:00:00,13.17,-5.889763,-1.144854,8.8,1001.4
2021-04-22 12:00:00,12.27,-5.84622,-1.349706,10.0,1001.4
2021-04-22 13:00:00,10.25,-5.737829,-1.75423,9.9,1001.0
2021-04-22 14:00:00,12.0,-6.728832,-1.929461,10.7,1001.1
2021-04-22 15:00:00,10.33,-5.795555,1.552914,7.6,1001.9
2021-04-22 16:00:00,11.26,-7.969558,-0.697246,8.2,1002.2
2021-04-22 17:00:00,9.43,-5.673111,-1.953409,6.7,1002.7
2021-04-22 18:00:00,9.97,-2.836556,-0.976704,5.9,1003.5
2021-04-22 19:00:00,12.09,-1.48629,-1.338261,4.8,1003.9
2021-04-22 20:00:00,13.45,-0.325568,-0.945519,3.6,1004.1
2021-04-22 21:00:00,17.59,-1.175571,-1.618034,3.3,1004.1
2021-04-22 22:00:00,14.47,-1.43868,-1.389317,3.5,1004.1
2021-04-22 23:00:00,12.28,-2.781552,-1.12382,3.2,1004.3
2021-04-23 00:00:00,11.14,-2.696382,-1.315113,3.5,1004.3
2021-04-23 01:00:00,11.81,-3.845047,-1.102549,3.5,1004.3
2021-04-23 02:00:00,13.13,-3.734322,-1.433472,3.4,1004.4
2021-04-23 03:00:00,13.29,-3.845047,-1.102549,2.8,1004.7
2021-04-23 04:00:00,13.54,-3.91259,-0.831647,2.8,1005.2
2021-04-23 05:00:00,15.83,-4.95134,-0.695866,3.7,1005.7
2021-04-23 06:00:00,15.14,-3.91259,-0.831647,4.6,1006.1
2021-04-23 07:00:00,13.37,-3.89748,-0.899804,5.9,1006.3
2021-04-23 08:00:00,12.97,-4.667902,-1.79184,6.9,1006.1
2021-04-23 09:00:00,11.37,-5.84622,-1.349706,9.0,1006.0
2021-04-23 10:00:00,9.81,-2.427051,-1.763356,8.8,1005.8
2021-04-23 11:00:00,7.02,-5.44639,8.386706,4.7,1006.5
2021-04-23 12:00:00,5.9,-3.939231,-0.694593,4.0,1007.2
2021-04-23 13:00:00,7.05,-4.890738,-1.039558,6.8,1006.9
2021-04-23 14:00:00,5.2,-7.0,-0.0,7.4,1006.9
2021-04-23 15:00:00,8.12,-3.812473,5.870694,3.7,1007.9
2021-04-23 16:00:00,7.04,-3.950753,0.625738,4.5,1007.7
2021-04-23 17:00:00,9.9,-1.509419,-1.312118,3.7,1007.5
2021-04-23 18:00:00,12.79,-1.980536,-0.278346,3.0,1008.3
2021-04-23 19:00:00,13.26,-0.615661,-0.788011,3.1,1008.7
2021-04-23 20:00:00,13.56,-0.969619,1.749239,2.7,1009.2
2021-04-23 21:00:00,21.27,-1.030076,-1.714335,2.9,1008.8
2021-04-23 22:00:00,24.02,-1.20363,-1.597271,2.2,1008.6
2021-04-23 23:00:00,22.35,-1.618034,-1.175571,2.4,1008.4
2021-04-24 00:00:00,20.54,-2.598076,-1.5,1.7,1008.2
2021-04-24 01:00:00,19.31,-3.564026,-1.815962,1.4,1008.2
2021-04-24 02:00:00,17.09,-2.800741,-1.075104,1.0,1008.1
2021-04-24 03:00:00,18.4,-2.800741,-1.075104,0.6,1008.1
2021-04-24 04:00:00,18.55,-1.922523,-0.551275,0.5,1008.3
2021-04-24 05:00:00,16.56,-3.970185,-0.487477,2.0,1008.4
2021-04-24 06:00:00,14.84,-3.997563,-0.139598,3.6,1008.5
2021-04-24 07:00:00,12.62,-5.889763,1.144854,5.4,1008.7
2021-04-24 08:00:00,13.42,-4.924039,-0.868241,6.9,1008.7
2021-04-24 09:00:00,10.76,-5.999086,0.104714,8.1,1008.7
2021-04-24 10:00:00,7.85,-4.667902,-1.79184,9.1,1008.2
2021-04-24 11:00:00,7.96,-4.667902,-1.79184,8.9,1007.8
2021-04-24 12:00:00,9.59,-3.236068,-2.351141,8.4,1008.0
2021-04-24 13:00:00,9.53,-4.98782,-0.348782,10.2,1007.4
2021-04-24 14:00:00,9.06,-6.657396,2.163119,10.2,1007.1
2021-04-24 15:00:00,8.41,-6.990407,-0.366352,11.1,1006.9
2021-04-24 16:00:00,9.28,-5.991777,-0.314016,9.8,1006.8
2021-04-24 17:00:00,12.09,-4.330127,2.5,8.5,1006.8
2021-04-24 18:00:00,9.07,-4.87185,1.124755,7.8,1007.1
2021-04-24 19:00:00,7.09,-0.623735,2.934443,6.3,1007.3
2021-04-24 20:00:00,8.16,-0.209057,1.989044,5.8,1007.4
2021-04-24 21:00:00,9.31,-0.278346,1.980536,5.4,1007.5
2021-04-24 22:00:00,9.77,-0.618034,1.902113,4.8,1007.7
2021-04-24 23:00:00,6.57,0.831647,3.91259,4.6,1007.6
2021-04-25 00:00:00,5.02,0.209269,2.992692,3.3,1007.4
2021-04-25 01:00:00,4.9,0.139513,1.995128,2.9,1007.2
2021-04-25 02:00:00,5.42,0.0,0.0,3.3,1006.9
2021-04-25 03:00:00,10.15,-0.945519,-0.325568,3.0,1006.8
2021-04-25 04:00:00,10.42,-0.438371,-0.898794,2.4,1006.8
2021-04-25 05:00:00,7.45,-0.913545,-0.406737,3.3,1006.9
2021-04-25 06:00:00,5.88,-1.998782,-0.069799,5.1,1006.8
2021-04-25 07:00:00,6.78,-2.998172,0.104698,6.2,1006.8
2021-04-25 08:00:00,5.66,-2.983566,0.313585,7.2,1006.7
2021-04-25 09:00:00,10.32,-2.963065,-0.469303,7.9,1006.5
2021-04-25 10:00:00,7.94,-2.944882,-0.572427,7.9,1006.1
2021-04-25 11:00:00,7.99,-4.193353,2.723195,7.9,1006.2
2021-04-25 12:00:00,5.49,-3.993178,3.009075,8.5,1006.4
2021-04-25 13:00:00,7.34,-5.76757,1.653824,7.5,1006.5
2021-04-25 14:00:00,8.03,-4.993148,0.26168,8.7,1006.2
2021-04-25 15:00:00,6.88,-5.996345,-0.209397,7.5,1006.2
2021-04-25 16:00:00,8.01,-6.847033,1.455382,5.4,1006.8
2021-04-25 17:00:00,10.42,-3.473292,3.596699,5.3,1006.8
2021-04-25 18:00:00,9.11,-2.883785,-0.826912,5.0,1006.8
2021-04-25 19:00:00,10.05,-2.995889,-0.157008,3.9,1007.2
2021-04-25 20:00:00,10.88,-2.992692,-0.209269,3.4,1007.2
2021-04-25 21:00:00,12.56,-2.970804,-0.417519,2.4,1007.2
2021-04-25 22:00:00,9.59,-1.998782,-0.069799,1.6,1007.1
2021-04-25 23:00:00,10.51,-1.902113,-0.618034,0.9,1006.9
2021-04-26 00:00:00,10.93,-0.275637,-0.961262,0.3,1006.7
2021-04-26 01:00:00,12.77,-0.920505,0.390731,-0.1,1006.6
2021-04-26 02:00:00,14.97,-1.812616,-0.845237,0.3,1006.5
2021-04-26 03:00:00,18.75,-2.781552,-1.12382,0.5,1006.3
2021-04-26 04:00:00,16.52,-2.988584,0.261467,0.3,1006.3
2021-04-26 05:00:00,16.8,-3.881183,0.967688,1.1,1006.6
2021-04-26 06:00:00,12.15,-2.236772,3.31615,2.9,1006.7
2021-04-26 07:00:00,9.65,-3.018838,2.624236,3.7,1006.9
2021-04-26 08:00:00,8.55,-3.881183,0.967688,5.2,1006.8
2021-04-26 09:00:00,7.61,-3.236068,2.351141,5.1,1006.6
2021-04-26 10:00:00,7.8,-4.938442,0.782172,5.6,1006.4
2021-04-26 11:00:00,9.9,-5.996345,0.209397,7.0,1006.0
2021-04-26 12:00:00,8.08,-7.922145,1.113385,6.3,1005.9
2021-04-26 13:00:00,10.08,-4.755283,-1.545085,6.9,1005.4
2021-04-26 14:00:00,10.42,-4.993148,-0.26168,7.3,1005.0
2021-04-26 15:00:00,9.74,-5.967131,-0.627171,6.9,1004.5
2021-04-26 16:00:00,10.4,-6.995736,-0.244296,6.5,1004.1
2021-04-26 17:00:00,18.83,-4.455033,2.269952,4.9,1004.2
2021-04-26 18:00:00,15.74,-1.997259,0.104672,3.7,1004.2
2021-04-26 19:00:00,13.63,-1.997259,-0.104672,3.1,1004.5
2021-04-26 20:00:00,17.02,-1.732051,-1.0,3.3,1004.7
2021-04-26 21:00:00,22.61,-1.867161,-0.716736,2.2,1004.7
2021-04-26 22:00:00,20.08,-1.879385,0.68404,1.1,1004.6
2021-04-26 23:00:00,26.06,-1.980536,0.278346,0.2,1004.8
2021-04-27 00:00:00,21.93,-2.598076,1.5,-0.4,1004.6
2021-04-27 01:00:00,21.27,-1.998782,0.069799,-0.1,1004.5
2021-04-27 02:00:00,35.37,-1.992389,0.174311,-0.9,1004.5
2021-04-27 03:00:00,48.27,-1.980536,0.278346,-1.3,1004.3
2021-04-27 04:00:00,51.16,-0.956305,-0.292372,-0.7,1004.4
2021-04-27 05:00:00,26.65,-0.970296,0.241922,0.5,1004.7
2021-04-27 06:00:00,12.43,0.0,0.0,3.3,1005.0
2021-04-27 07:00:00,14.68,-0.829038,0.559193,5.3,1005.0
2021-04-27 08:00:00,19.32,1.618034,1.175571,5.5,1005.1
2021-04-27 09:00:00,16.13,-0.390731,0.920505,6.8,1005.1
2021-04-27 10:00:00,12.83,-1.175571,1.618034,7.3,1004.9
2021-04-27 11:00:00,10.38,-1.175571,-1.618034,7.6,1004.7
2021-04-27 12:00:00,12.59,-2.648843,1.408415,7.9,1004.5
2021-04-27 13:00:00,11.94,-2.427051,1.763356,8.1,1004.2
2021-04-27 14:00:00,9.46,-0.618034,1.902113,8.1,1003.7
2021-04-27 15:00:00,13.38,0.5,0.866025,9.4,1003.3
2021-04-27 16:00:00,16.36,0.48481,0.87462,9.0,1003.0
2021-04-27 17:00:00,14.26,0.0,0.0,8.9,1002.9
2021-04-27 18:00:00,18.01,0.0,0.0,7.3,1002.9
2021-04-27 19:00:00,20.33,0.121869,-0.992546,5.0,1003.3
2021-04-27 20:00:00,28.57,0.927184,-0.374607,3.7,1003.4
2021-04-27 21:00:00,21.15,0.71934,-0.694658,2.9,1003.6
2021-04-27 22:00:00,18.02,1.638304,-1.147153,3.2,1003.7
2021-04-27 23:00:00,14.38,0.62932,-0.777146,0.0,1003.8
2021-04-28 00:00:00,15.59,1.827091,-0.813473,0.0,1003.6
2021-04-28 01:00:00,24.97,1.827091,-0.813473,0.1,1003.4
2021-04-28 02:00:00,29.43,1.891037,-0.651136,-0.3,1003.2
2021-04-28 03:00:00,29.88,1.931852,-0.517638,0.3,1003.0
2021-04-28 04:00:00,32.8,2.623859,-1.454429,0.9,1003.1
2021-04-28 05:00:00,28.76,2.67302,-1.361971,2.9,1003.4
2021-04-28 06:00:00,24.32,2.67302,-1.361971,5.5,1003.4
2021-04-28 07:00:00,21.07,3.354682,-2.178556,8.1,1003.1
