pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,humidity
112.54,1,1,1,1.532089,-1.285575,-16.0,1005.8,85
112.47,1,1,2,1.677341,-1.089278,-15.8,1005.1,85
106.79,1,1,3,2.623859,-1.454429,-14.5,1004.6,87
108.03,1,1,4,2.781552,-1.12382,-13.7,1004.0,87
108.05,1,1,5,3.863703,-1.035276,-13.0,1003.5,87
100.93,1,1,6,2.740636,-1.22021,-12.2,1003.3,88
94.54,1,1,7,3.682019,-1.562925,-11.6,1002.9,88
93.55,1,1,8,2.427051,-1.763356,-10.9,1002.7,88
97.62,1,1,9,3.564026,-1.815962,-10.0,1002.6,88
100.74,1,1,10,3.53179,-1.877886,-9.3,1002.3,88
101.68,1,1,11,3.53179,-1.877886,-8.3,1001.5,88
100.41,1,1,12,2.427051,-1.763356,-7.4,1000.8,87
98.27,1,1,13,3.498479,-1.939238,-7.0,1000.3,88
95.49,1,1,14,2.544144,-1.589758,-6.6,999.9,89
92.17,1,1,15,2.516012,-1.633917,-6.3,999.6,91
95.73,1,1,16,3.625231,-1.690473,-6.0,999.2,94
97.31,1,1,17,3.498479,-1.939238,-5.7,998.7,96
93.3,1,1,18,3.595176,-1.753485,-5.2,998.2,97
88.64,1,1,19,3.595176,-1.753485,-4.6,997.9,96
91.12,1,1,20,2.544144,-1.589758,-4.1,997.7,95
93.05,1,1,21,3.428669,-2.060152,-3.5,997.1,96
91.06,1,1,22,2.487113,-1.677579,-2.8,996.7,96
87.42,1,1,23,2.194061,-2.045995,-2.0,996.1,97
79.08,1,2,0,2.007392,-2.229434,-1.3,996.1,96
64.25,1,2,1,2.158019,-2.083975,-1.1,995.9,96
50.4,1,2,2,2.007392,-2.229434,-1.4,995.6,96
44.09,1,2,3,2.007392,-2.229434,-1.5,995.7,95
42.22,1,2,4,1.846984,-2.364032,-1.5,995.6,95
41.63,1,2,5,2.083975,-2.158019,-1.5,995.3,96
43.07,1,2,6,1.633917,-2.516012,-1.1,995.6,96
44.11,1,2,7,1.763356,-2.427051,-0.8,995.6,96
42.57,1,2,8,1.5,-2.598076,-0.1,995.6,98
39.44,1,2,9,0.938943,-1.765895,0.5,996.0,98
36.61,1,2,10,1.5,-2.598076,1.0,995.8,99
37.42,1,2,11,1.089278,-1.677341,1.5,995.6,99
36.99,1,2,12,1.059839,-1.696096,2.4,995.0,98
34.18,1,2,13,0.976704,-2.836556,3.3,994.6,93
33.21,1,2,14,0.347296,-1.969616,3.3,994.8,92
33.32,1,2,15,0.877115,-2.868914,3.1,994.7,92
36.75,1,2,16,0.969619,-1.749239,2.8,994.8,94
39.12,1,2,17,0.907981,-1.782013,2.5,995.0,94
40.02,1,2,18,0.749213,-1.854368,2.5,995.0,93
39.65,1,2,19,1.030076,-1.714335,2.3,994.8,93
38.79,1,2,20,1.20363,-1.597271,1.9,994.6,92
32.58,1,2,21,1.175571,-1.618034,1.7,994.6,89
30.39,1,2,22,0.694658,-0.71934,0.2,994.7,87
27.06,1,2,23,1.891037,-0.651136,-0.2,994.5,95
27.97,1,3,0,1.312118,-1.509419,0.4,994.3,94
29.99,1,3,1,1.554292,-1.258641,-0.4,994.2,93
31.42,1,3,2,1.532089,-1.285575,0.0,994.0,93
33.01,1,3,3,1.532089,-1.285575,-0.4,994.0,93
33.56,1,3,4,1.462707,-1.363997,-0.7,993.9,93
32.14,1,3,5,1.175571,-1.618034,-0.4,993.8,91
32.11,1,3,6,1.545114,-2.571502,-0.2,994.0,90
32.34,1,3,7,1.389317,-1.43868,0.1,994.3,89
33.26,1,3,8,1.633917,-2.516012,1.3,994.1,86
31.78,1,3,9,1.361971,-2.67302,3.9,993.9,76
28.27,1,3,10,1.12382,-2.781552,5.3,993.7,70
29.43,1,3,11,1.408415,-2.648843,5.4,993.3,69
30.38,1,3,12,1.02606,-2.819078,6.1,992.9,67
30.58,1,3,13,1.720729,-2.457456,6.4,992.6,67
30.89,1,3,14,1.968177,-2.264129,6.0,992.4,68
30.26,1,3,15,2.007392,-2.229434,4.6,992.3,75
32.96,1,3,16,1.231323,-1.576022,3.6,992.1,80
35.28,1,3,17,1.576022,-1.231323,2.9,992.3,82
37.21,1,3,18,2.331438,-1.887961,2.5,992.2,84
39.84,1,3,19,2.544144,-1.589758,1.1,992.0,88
42.47,1,3,20,1.658075,-1.118386,1.6,991.7,88
43.99,1,3,21,1.462707,-1.363997,1.9,991.7,87
43.51,1,3,22,1.414214,-1.414214,1.9,991.5,87
42.31,1,3,23,1.554292,-1.258641,1.4,991.3,87
40.76,1,4,0,1.576022,-1.231323,1.6,990.9,88
38.93,1,4,1,1.658075,-1.118386,0.9,990.4,89
42.12,1,4,2,2.427051,-1.763356,0.7,990.1,90
44.92,1,4,3,2.67302,-1.361971,0.4,989.6,91
41.47,1,4,4,2.623859,-1.454429,0.3,988.8,91
38.85,1,4,5,3.064178,-2.57115,1.2,988.2,87
34.57,1,4,6,-0.174311,-1.992389,1.9,988.2,85
31.25,1,4,7,1.509419,-1.312118,2.1,988.1,85
28.09,1,4,8,2.676522,-2.972579,3.3,987.4,82
24.37,1,4,9,2.060152,-3.428669,4.6,987.1,77
24.11,1,4,10,2.351141,-3.236068,5.1,986.4,77
23.31,1,4,11,1.805445,-2.395907,6.6,985.5,73
23.12,1,4,12,1.887961,-2.331438,7.2,985.0,71
22.99,1,4,13,1.454429,-2.623859,8.1,985.2,68
23.59,1,4,14,0.927051,-2.85317,8.2,985.2,69
19.1,1,4,15,1.5,-2.598076,6.9,985.4,75
23.75,1,4,16,0.438371,-0.898794,6.0,985.8,79
26.31,1,4,17,1.48629,-1.338261,5.1,985.9,82
29.71,1,4,18,1.658075,-1.118386,5.0,986.1,86
29.29,1,4,19,-0.906308,-0.422618,4.3,986.1,89
30.31,1,4,20,0.766044,-0.642788,2.8,986.5,95
28.71,1,4,21,1.20363,-1.597271,3.9,986.9,95
30.23,1,4,22,2.364032,-1.846984,3.4,987.0,95
29.93,1,4,23,0.819152,-0.573576,2.1,987.2,96
27.82,1,5,0,1.84101,-0.781462,1.4,987.5,98
32.23,1,5,1,2.800741,-1.075104,1.5,987.6,99
35.59,1,5,2,1.677341,-1.089278,1.8,987.9,99
36.04,1,5,3,1.827091,-0.813473,0.7,988.2,99
34.99,1,5,4,1.891037,-0.651136,-0.1,988.1,98
34.99,1,5,5,1.997259,0.104672,0.0,987.3,99
32.57,1,5,6,2.819078,-1.02606,1.8,987.1,99
32.09,1,5,7,3.595176,-1.753485,2.9,986.9,98
28.69,1,5,8,3.75877,-1.368081,3.6,986.2,98
26.99,1,5,9,4.455033,-2.269952,4.8,985.8,96
26.57,1,5,10,3.276608,-2.294306,5.3,985.4,93
25.64,1,5,11,3.276608,-2.294306,5.5,985.0,92
25.9,1,5,12,3.194542,-2.40726,5.4,984.4,94
25.39,1,5,13,3.152043,-2.462646,5.7,983.7,93
24.82,1,5,14,3.276608,-2.294306,6.0,983.2,89
21.82,1,5,15,3.236068,-2.351141,6.1,982.8,86
22.95,1,5,16,2.427051,-1.763356,5.9,983.3,86
23.17,1,5,17,3.31615,-2.236772,5.9,983.2,84
26.66,1,5,18,1.48629,-1.338261,5.5,983.2,84
25.21,1,5,19,1.5,-2.598076,5.5,983.5,84
25.05,1,5,20,1.43868,-1.389317,5.0,983.7,86
25.89,1,5,21,0.813473,-1.827091,5.1,984.3,86
30.08,1,5,22,0.139513,-1.995128,4.6,984.5,88
24.57,1,5,23,-3.881183,0.967688,2.8,985.0,89
16.23,1,6,0,-1.902113,0.618034,2.1,984.9,88
16.56,1,6,1,-2.995889,0.157008,1.7,984.5,88
17.83,1,6,2,-2.992692,0.209269,1.5,984.1,88
17.65,1,6,3,-1.902113,0.618034,1.5,984.2,90
18.85,1,6,4,0.0,0.0,1.1,984.0,95
20.63,1,6,5,-1.969616,0.347296,1.0,983.6,96
20.51,1,6,6,-1.879385,0.68404,0.8,983.4,97
20.58,1,6,7,0.104672,1.997259,1.0,983.2,98
20.58,1,6,8,0.174311,1.992389,1.5,983.0,95
21.39,1,6,9,1.805445,2.395907,1.7,982.6,94
24.44,1,6,10,1.696096,1.059839,1.5,982.3,96
26.48,1,6,11,0.976704,2.836556,1.9,981.6,96
27.3,1,6,12,0.544639,0.838671,2.1,981.2,95
30.95,1,6,13,-2.963065,0.469303,1.9,981.2,97
27.28,1,6,14,-2.995889,0.157008,1.3,981.8,97
23.95,1,6,15,-1.891037,-0.651136,0.7,982.6,98
23.21,1,6,16,-3.804226,-1.236068,0.7,983.3,98
25.18,1,6,17,-1.696096,-1.059839,0.8,984.1,97
29.95,1,6,18,-1.030076,-1.714335,1.2,984.2,92
27.07,1,6,19,-0.243739,-1.985092,1.1,984.0,92
21.4,1,6,20,0.584743,-1.91261,0.9,984.5,90
17.21,1,6,21,0.415823,-1.956295,1.0,984.7,88
19.28,1,6,22,1.285575,-1.532089,0.7,984.8,93
26.26,1,6,23,0.716736,-1.867161,0.5,984.8,94
27.05,1,0,0,0.907981,-1.782013,-0.1,984.8,95
26.95,1,0,1,0.139513,-1.995128,-0.2,984.8,94
25.21,1,0,2,0.651136,-1.891037,0.4,985.1,91
23.94,1,0,3,-0.207912,-0.978148,0.6,985.1,91
23.86,1,0,4,-0.052336,-0.99863,0.5,985.4,91
24.41,1,0,5,0.292372,-0.956305,0.3,985.7,93
26.58,1,0,6,-0.224951,-0.97437,0.3,985.8,93
28.04,1,0,7,-0.45399,-0.891007,0.4,986.1,92
26.96,1,0,8,-0.978148,-0.207912,0.5,986.3,92
21.79,1,0,9,-2.868914,0.877115,0.7,986.3,91
20.13,1,0,10,-1.658075,1.118386,0.7,986.5,90
20.31,1,0,11,-2.083975,2.158019,0.8,986.3,89
19.51,1,0,12,-3.682019,1.562925,0.8,986.0,91
21.08,1,0,13,-4.09576,2.867882,0.7,985.8,94
22.57,1,0,14,-4.09576,2.867882,0.8,986.3,92
19.54,1,0,15,-4.24024,2.649596,0.5,987.0,96
24.78,1,0,16,-4.635919,1.873033,0.3,987.5,97
15.71,1,0,17,-4.414738,2.347358,0.2,987.9,97
14.97,1,0,18,-4.698463,1.710101,0.1,988.1,97
15.13,1,0,19,-6.728832,1.929461,0.4,988.1,93
17.89,1,0,20,-6.761481,1.811733,0.4,988.7,92
17.21,1,0,21,-6.79207,1.693453,0.4,988.9,91
16.66,1,0,22,-5.92613,0.938607,0.3,989.6,91
14.78,1,0,23,-6.82059,1.574657,0.2,989.6,87
11.08,1,1,0,-5.955277,0.731216,0.2,989.9,86
14.65,1,1,1,-5.0,-0.0,0.1,990.1,90
19.54,1,1,2,-5.996345,0.209397,0.0,990.1,89
19.71,1,1,3,-5.996345,-0.209397,0.1,990.4,90
19.5,1,1,4,-5.996345,0.209397,0.1,990.6,91
18.13,1,1,5,-6.995736,0.244296,0.1,990.8,90
17.95,1,1,6,-6.998934,-0.122167,0.0,991.1,89
18.19,1,1,7,-7.940369,0.974955,0.0,991.7,87
17.41,1,1,8,-7.989036,-0.418688,-0.1,991.9,86
18.72,1,1,9,-6.998934,-0.122167,0.2,992.1,87
16.91,1,1,10,-6.973363,-0.61009,0.7,992.5,84
17.19,1,1,11,-6.913818,-1.095041,0.9,992.7,81
18.17,1,1,12,-5.955277,-0.731216,0.9,992.6,82
18.1,1,1,13,-6.982948,-0.488295,1.1,992.8,82
17.71,1,1,14,-5.941608,-0.835039,1.1,993.1,82
18.28,1,1,15,-5.977168,-0.522934,1.1,993.6,83
20.42,1,1,16,-5.941608,-0.835039,1.0,993.9,85
23.56,1,1,17,-5.92613,-0.938607,1.0,994.1,85
22.39,1,1,18,-5.941608,-0.835039,0.8,994.7,85
21.01,1,1,19,-5.889763,-1.144854,0.7,994.8,83
19.21,1,1,20,-5.868886,-1.24747,0.6,995.2,83
18.03,1,1,21,-5.908847,-1.041889,0.3,995.5,83
20.48,1,1,22,-5.737829,-1.75423,0.1,995.5,84
21.91,1,1,23,-4.755283,-1.545085,0.1,995.5,84
21.57,1,2,0,-5.76757,-1.653824,0.2,995.2,85
23.9,1,2,1,-4.851479,-1.209609,0.2,995.0,88
23.24,1,2,2,-4.806308,-1.378187,0.3,995.1,88
21.31,1,2,3,-3.89748,-0.899804,0.4,995.2,88
18.07,1,2,4,-4.980973,-0.435779,0.4,995.4,85
14.87,1,2,5,-4.962731,-0.609347,0.3,995.5,85
12.34,1,2,6,-4.996954,-0.174497,0.2,995.6,83
9.15,1,2,7,-4.999238,-0.087262,0.4,996.0,78
7.03,1,2,8,-6.0,-0.0,0.3,996.3,80
9.55,1,2,9,-4.999238,0.087262,0.0,996.7,87
10.02,1,2,10,-4.98782,0.348782,0.5,996.9,81
8.03,1,2,11,-4.962731,0.609347,0.7,997.0,79
9.41,1,2,12,-5.889763,1.144854,0.8,997.0,76
10.12,1,2,13,-7.825181,1.663294,0.9,997.2,75
12.43,1,2,14,-4.806308,1.378187,0.9,997.7,74
15.61,1,2,15,-4.87185,1.124755,0.7,997.9,75
14.58,1,2,16,-3.950753,0.625738,0.5,998.2,80
16.6,1,2,17,-3.91259,0.831647,0.5,998.4,78
16.6,1,2,18,-3.939231,0.694593,0.3,998.4,73
16.96,1,2,19,-3.91259,0.831647,0.2,998.2,72
21.65,1,2,20,-2.988584,0.261467,0.2,998.2,70
15.41,1,2,21,-2.897777,-0.776457,-0.2,998.6,76
17.39,1,2,22,-1.940591,-0.483844,-0.9,998.6,86
28.03,1,2,23,-1.867161,-0.716736,-0.5,998.5,90
28.6,1,3,0,-1.969616,-0.347296,-0.3,998.3,89
23.56,1,3,1,-1.985092,-0.243739,-0.3,997.8,89
27.5,1,3,2,-1.94874,-0.449902,-0.3,997.4,90
26.39,1,3,3,-1.797588,-0.876742,-0.3,997.0,87
27.74,1,3,4,0.0,0.0,-0.6,996.8,87
26.27,1,3,5,-0.777146,-0.62932,-0.8,996.1,79
21.07,1,3,6,0.190809,-0.981627,-0.9,995.5,76
19.45,1,3,7,0.651136,-1.891037,-1.2,994.7,75
22.68,1,3,8,1.172193,-2.761515,-0.4,994.0,70
28.03,1,3,9,0.877115,-2.868914,0.8,993.7,63
25.86,1,3,10,1.02606,-2.819078,1.3,992.7,61
24.18,1,3,11,1.626947,-3.654182,1.4,991.3,60
25.34,1,3,12,1.815962,-3.564026,1.3,989.9,63
27.6,1,3,13,0.976704,-2.836556,1.2,989.1,70
23.03,1,3,14,-0.449902,-1.94874,0.7,988.4,82
28.89,1,3,15,0.209057,-1.989044,0.2,987.6,89
38.07,1,3,16,-0.517638,-1.931852,0.1,987.0,93
44.87,1,3,17,-1.285575,-1.532089,0.3,986.5,94
42.82,1,3,18,-1.854368,-0.749213,0.5,986.3,95
38.8,1,3,19,-2.800741,-1.075104,0.4,986.2,91
35.82,1,3,20,-2.85317,-0.927051,0.0,986.0,94
27.72,1,3,21,-3.863703,1.035276,-0.5,985.9,87
21.54,1,3,22,-4.972609,-0.522642,-0.9,985.9,83
18.21,1,3,23,-3.939231,-0.694593,-2.2,985.7,74
9.39,1,4,0,-3.990256,-0.279026,-2.6,985.6,78
13.06,1,4,1,-3.863703,-1.035276,-2.9,985.3,82
13.04,1,4,2,-3.91259,-0.831647,-2.5,985.2,83
12.85,1,4,3,-5.967131,-0.627171,-2.2,985.2,81
12.4,1,4,4,-4.87185,-1.124755,-2.1,985.1,83
11.74,1,4,5,-5.889763,-1.144854,-2.0,984.9,84
10.11,1,4,6,-5.908847,-1.041889,-1.9,985.0,84
8.69,1,4,7,-5.889763,-1.144854,-1.7,985.1,85
10.17,1,4,8,-5.795555,-1.552914,-1.5,985.0,84
11.41,1,4,9,-4.890738,-1.039558,-1.3,984.9,82
12.97,1,4,10,-4.924039,-0.868241,-1.3,984.8,81
15.52,1,4,11,-4.938442,-0.782172,-1.2,984.9,79
17.69,1,4,12,-4.908136,-0.954045,-1.1,985.0,79
18.71,1,4,13,-3.825219,-1.169487,-1.0,984.9,78
18.71,1,4,14,-3.91259,-0.831647,-1.1,984.5,79
21.43,1,4,15,-2.883785,-0.826912,-1.1,984.7,78
22.51,1,4,16,-1.714335,-1.030076,-1.4,984.9,79
26.13,1,4,17,-1.827091,-0.813473,-1.3,984.8,79
28.93,1,4,18,-1.782013,-0.907981,-1.4,984.8,81
27.65,1,4,19,-1.975377,-0.312869,-2.0,984.5,83
22.01,1,4,20,-1.980536,-0.278346,-2.0,984.6,79
22.77,1,4,21,-0.5,-0.866025,-2.3,984.5,80
25.14,1,4,22,-0.34202,-0.939693,-2.9,984.7,83
25.58,1,4,23,0.0,0.0,-4.1,984.6,88
24.83,1,5,0,0.0,0.0,-3.5,984.6,88
25.01,1,5,1,0.997564,-0.069756,-3.5,984.2,91
25.42,1,5,2,0.0,0.0,-3.2,984.2,90
25.72,1,5,3,0.0,0.0,-3.1,984.1,93
32.19,1,5,4,0.0,0.0,-3.4,983.9,95
33.39,1,5,5,0.0,0.0,-3.4,983.6,95
31.77,1,5,6,0.798636,-0.601815,-3.3,983.4,96
35.03,1,5,7,0.0,0.0,-3.4,983.4,95
37.26,1,5,8,0.0,0.0,-3.0,983.3,95
37.56,1,5,9,0.0,0.0,-2.5,983.3,90
36.43,1,5,10,-0.978148,0.207912,-2.6,983.5,93
31.65,1,5,11,-1.940591,0.483844,-2.4,983.8,93
32.35,1,5,12,-2.934443,0.623735,-2.0,984.0,94
31.34,1,5,13,-3.782074,1.302273,-1.7,984.2,95
30.08,1,5,14,-3.863703,1.035276,-1.5,984.6,93
22.69,1,5,15,-3.999391,-0.06981,-1.6,985.4,95
27.98,1,5,16,-3.926509,-0.763236,-1.8,985.9,95
28.78,1,5,17,-3.990256,-0.279026,-1.6,986.3,95
25.33,1,5,18,-6.913818,1.095041,-1.8,987.1,92
19.41,1,5,19,-4.999238,-0.087262,-2.3,987.6,95
17.29,1,5,20,-5.977168,-0.522934,-2.6,988.1,93
16.92,1,5,21,-4.980973,-0.435779,-3.5,988.6,92
19.62,1,5,22,-4.98782,-0.348782,-4.1,989.2,93
18.78,1,5,23,-3.939231,-0.694593,-4.6,989.4,92
19.21,1,6,0,-3.961072,-0.556692,-4.6,990.0,90
19.01,1,6,1,-1.84101,-0.781462,-5.0,990.7,90
18.25,1,6,2,-2.761515,-1.172193,-5.0,990.9,90
19.77,1,6,3,-2.954423,-0.520945,-5.0,991.1,89
18.34,1,6,4,-1.696096,-1.059839,-5.9,991.6,89
19.23,1,6,5,-1.749239,-0.969619,-6.8,992.0,89
17.87,1,6,6,-1.312118,-1.509419,-6.0,992.5,85
17.89,1,6,7,-0.139173,-0.990268,-5.8,992.6,85
15.24,1,6,8,-1.827091,-0.813473,-4.7,993.3,78
17.51,1,6,9,-2.883785,-0.826912,-3.4,993.8,72
18.46,1,6,10,-5.985384,-0.418539,-3.3,994.2,69
19.72,1,6,11,-5.84622,-1.349706,-3.3,994.5,68
20.28,1,6,12,-4.924039,-0.868241,-3.2,994.4,67
19.36,1,6,13,-3.978088,-0.418114,-3.0,994.1,67
21.42,1,6,14,-3.970185,-0.487477,-3.1,994.3,67
22.64,1,6,15,-2.970804,-0.417519,-4.0,994.1,70
25.47,1,6,16,-0.5,-0.866025,-5.3,994.2,77
32.92,1,6,17,0.017452,-0.999848,-6.8,994.3,83
35.89,1,6,18,0.618034,-1.902113,-7.7,994.2,84
37.63,1,6,19,0.309017,-0.951057,-9.1,994.0,89
38.67,1,6,20,0.241922,-0.970296,-9.6,993.8,91
41.83,1,6,21,0.390731,-0.920505,-9.9,993.9,92
44.74,1,6,22,0.438371,-0.898794,-9.9,994.1,90
26.02,1,6,23,0.48481,-0.87462,-10.2,994.1,91
25.16,2,0,0,0.71934,-0.694658,-11.8,994.2,93
25.32,2,0,1,0.898794,-0.438371,-12.8,993.9,90
26.27,2,0,2,0.809017,-0.587785,-13.4,993.8,90
27.74,2,0,3,1.532089,-1.285575,-11.6,993.6,92
30.44,2,0,4,0.951057,-0.309017,-11.9,993.4,92
31.98,2,0,5,1.749239,-0.969619,-11.7,993.3,90
30.49,2,0,6,1.677341,-1.089278,-12.0,993.8,89
32.65,2,0,7,1.732051,-1.0,-11.8,993.9,89
30.23,2,0,8,1.749239,-0.969619,-10.6,994.0,87
31.37,2,0,9,1.827091,-0.813473,-8.2,994.3,82
30.21,2,0,10,1.638304,-1.147153,-6.1,994.5,77
30.36,2,0,11,1.854368,0.749213,-5.3,994.5,76
33.11,2,0,12,3.89748,-0.899804,-3.1,994.2,72
33.26,2,0,13,4.829629,-1.294095,-2.1,994.2,71
32.12,2,0,14,2.988584,-0.261467,-2.3,994.0,72
34.27,2,0,15,4.0,0.0,-3.5,994.0,76
40.93,2,0,16,3.999391,-0.06981,-4.3,994.2,80
43.97,2,0,17,4.972609,-0.522642,-4.2,994.5,80
50.23,2,0,18,4.87185,-1.124755,-4.9,994.8,81
54.18,2,0,19,3.881183,-0.967688,-5.9,995.0,84
57.81,2,0,20,3.708735,-1.498426,-6.5,995.1,86
56.85,2,0,21,3.734322,-1.433472,-6.7,994.8,88
64.37,2,0,22,2.623859,-1.454429,-7.1,994.8,90
46.92,2,0,23,5.941608,-0.835039,-6.7,994.5,88
40.65,2,1,0,4.727593,-1.627841,-5.7,994.2,87
38.3,2,1,1,4.781524,-1.461859,-5.4,993.9,87
38.02,2,1,2,4.531539,-2.113091,-5.0,993.3,87
39.05,2,1,3,3.428669,-2.060152,-4.6,993.5,87
39.95,2,1,4,3.236068,-2.351141,-4.2,993.1,88
41.2,2,1,5,2.925415,-2.727993,-3.9,993.2,89
41.77,2,1,6,2.083975,-2.158019,-3.7,993.4,91
40.56,2,1,7,2.264129,-1.968177,-3.6,993.1,91
38.32,2,1,8,2.778633,-2.877359,-3.0,992.8,89
37.7,2,1,9,1.22021,-2.740636,-1.6,993.1,82
39.67,2,1,10,1.12382,-2.781552,-0.8,993.3,77
43.01,2,1,11,0.725766,-2.910887,-1.0,993.4,89
48.84,2,1,12,1.172193,-2.761515,-0.5,993.1,87
49.01,2,1,13,1.172193,-2.761515,0.2,992.7,85
50.6,2,1,14,1.12382,-2.781552,0.7,992.6,85
50.24,2,1,15,0.826912,-2.883785,1.2,992.5,82
48.63,2,1,16,0.584743,-1.91261,1.5,992.6,83
48.34,2,1,17,0.034905,-1.999695,1.5,992.9,84
49.51,2,1,18,0.347296,-1.969616,1.7,992.9,84
50.16,2,1,19,0.347296,-1.969616,1.9,993.0,86
47.49,2,1,20,0.45399,-0.891007,1.7,992.7,88
48.17,2,1,21,1.030076,-1.714335,1.8,992.5,89
55.32,2,1,22,1.059839,-1.696096,1.4,992.3,92
30.96,2,1,23,1.338261,-1.48629,1.2,992.0,96
31.84,2,2,0,1.363997,-1.462707,1.2,991.5,97
29.67,2,2,1,1.20363,-1.597271,1.3,991.3,97
27.56,2,2,2,0.898794,-0.438371,1.2,990.9,98
30.57,2,2,3,0.707107,-0.707107,1.3,990.6,98
33.33,2,2,4,1.030076,-1.714335,1.4,990.5,99
35.32,2,2,5,0.813473,-1.827091,1.6,990.4,99
35.51,2,2,6,0.969619,-1.749239,1.5,990.8,99
34.91,2,2,7,0.618034,-1.902113,1.7,991.1,99
35.82,2,2,8,0.48481,-0.87462,2.0,991.3,99
37.66,2,2,9,0.292372,-0.956305,2.6,991.3,99
37.26,2,2,10,-0.390731,-0.920505,3.2,991.7,99
35.14,2,2,11,0.190809,-0.981627,3.5,991.6,100
35.19,2,2,12,1.891037,-0.651136,3.1,991.3,100
34.03,2,2,13,0.62932,-0.777146,3.5,991.1,100
33.67,2,2,14,1.658075,-1.118386,3.8,990.8,100
38.72,2,2,15,1.922523,-0.551275,3.6,990.5,100
40.73,2,2,16,3.0,0.0,2.8,990.0,100
43.8,2,2,17,1.714335,-1.030076,3.4,989.9,100
40.6,2,2,18,1.765895,-0.938943,3.1,989.2,100
35.73,2,2,19,1.797588,-0.876742,3.0,988.8,100
34.45,2,2,20,2.648843,-1.408415,3.4,987.8,100
35.27,2,2,21,2.427051,-1.763356,3.4,987.2,100
34.07,2,2,22,3.53179,-1.877886,3.3,986.1,99
4.78,2,2,23,2.264129,-1.968177,3.6,984.7,99
4.78,2,3,0,0.716736,-1.867161,3.9,983.9,99
3.6,2,3,1,0.104672,-1.997259,4.6,983.2,99
6.09,2,3,2,-1.887961,-2.331438,5.3,982.4,97
7.84,2,3,3,-2.264129,-1.968177,6.3,982.2,93
12.88,2,3,4,-2.331438,-1.887961,6.6,982.3,92
27.68,2,3,5,-2.457456,-1.720729,6.5,982.4,93
24.66,2,3,6,-5.663119,4.114497,3.9,983.7,96
24.2,2,3,7,-3.177933,6.237046,0.3,986.0,96
15.77,2,3,8,-1.526472,7.853017,-0.6,988.1,91
11.87,2,3,9,-1.693453,6.79207,-1.2,990.7,89
11.5,2,3,10,-3.393667,6.122338,-1.2,993.6,85
9.83,2,3,11,-3.5,6.062178,-1.0,995.2,85
13.27,2,3,12,-4.81452,6.389084,-1.2,997.2,85
11.75,2,3,13,-3.0,5.196152,-1.4,998.9,82
12.9,2,3,14,-4.388122,4.09199,-1.6,1000.1,82
10.54,2,3,15,-4.09199,4.388122,-2.0,1001.5,82
12.34,2,3,16,-2.033683,4.567727,-2.6,1002.7,80
10.97,2,3,17,-2.624236,3.018838,-2.7,1003.9,79
15.02,2,3,18,-3.535534,3.535534,-2.8,1004.4,77
19.82,2,3,19,-2.727993,2.925415,-3.1,1005.1,78
28.64,2,3,20,-2.229434,2.007392,-3.3,1005.6,82
23.23,2,3,21,-2.229434,2.007392,-3.5,1005.9,80
15.69,2,3,22,-2.897777,0.776457,-3.8,1006.5,82
22.05,2,3,23,-2.331438,1.887961,-4.0,1006.9,85
21.31,2,4,0,-2.718923,1.267855,-4.4,1007.2,86
20.73,2,4,1,-1.696096,1.059839,-5.5,1007.7,86
18.84,2,4,2,-1.846984,2.364032,-6.7,1007.9,89
17.76,2,4,3,-0.920505,0.390731,-6.1,1007.7,89
16.71,2,4,4,-0.390731,-0.920505,-6.1,1008.0,89
16.83,2,4,5,0.0,0.0,-7.0,1008.3,93
16.27,2,4,6,-0.945519,-0.325568,-7.0,1008.9,91
15.66,2,4,7,-0.857167,-0.515038,-5.7,1009.4,93
15.83,2,4,8,-0.970296,-0.241922,-4.4,1009.5,85
17.46,2,4,9,0.156434,-0.987688,-2.2,1009.4,79
18.66,2,4,10,-0.999848,-0.017452,-1.5,1009.6,68
19.66,2,4,11,-2.487113,1.677579,-0.7,1009.4,65
22.19,2,4,12,-1.462707,1.363997,-0.3,1009.1,62
22.58,2,4,13,-1.389317,1.43868,-0.6,1008.9,62
12.15,2,4,14,-0.813473,1.827091,-1.3,1009.0,67
7.71,2,4,15,-0.813473,1.827091,-2.1,1008.8,72
5.53,2,4,16,-1.5,2.598076,-2.8,1008.6,72
3.33,2,4,17,0.642788,0.766044,-3.1,1008.5,76
2.68,2,4,18,-1.0,1.732051,-3.0,1008.5,73
,2,4,19,1.509419,1.312118,-4.5,1008.5,79
,2,4,20,0.0,0.0,-3.8,1008.9,80
,2,4,21,0.0,0.0,-4.6,1008.7,84
,2,4,22,0.766044,0.642788,-4.9,1008.8,85
17.98,2,4,23,0.0,0.0,-5.2,1008.5,88
17.02,2,5,0,0.0,0.0,-5.8,1008.2,89
17.1,2,5,1,0.0,0.0,-6.1,1008.2,92
17.81,2,5,2,0.0,0.0,-5.9,1008.2,93
15.55,2,5,3,0.876742,1.797588,-6.8,1008.2,90
16.27,2,5,4,-0.992546,0.121869,-6.3,1008.2,92
15.06,2,5,5,0.406737,0.913545,-7.2,1008.2,89
12.42,2,5,6,2.364032,1.846984,-7.1,1008.2,91
11.33,2,5,7,1.720729,2.457456,-6.4,1009.0,88
8.82,2,5,8,2.294306,3.276608,-5.8,1009.5,79
8.05,2,5,9,2.877359,2.778633,-4.9,1009.6,70
